# MODEL_TAG;ENGLISH;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Unit names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
######################################;;;;;;;;;;;;;;x
# Unique/Historical Corps/Armies/etc  ;;;;;;;;;;;;;;x
######################################;;;;;;;;;;;;;;x
usa_first_army_short;US 1st Army;;;;;;;;;;;;;x
usa_second_army;U.S. 2nd Army Headquarters;;;;;;;;;;;;;x
usa_second_army_short;US 2nd Army;;;;;;;;;;;;;x
usa_third_army;U.S. 3rd Army Headquarters;;;;;;;;;;;;;x
usa_third_army_short;US 3rd Army;;;;;;;;;;;;;x
usa_fourth_army;U.S. 4th Army Headquarters;;;;;;;;;;;;;x
usa_fourth_army_short;US 4th Army;;;;;;;;;;;;;x
usa_fifth_army;U.S. 5th Army Headquarters;;;;;;;;;;;;;x
usa_fifth_army_short;US 5th Army;;;;;;;;;;;;;x
usa_sixth_army;U.S. 6th Army Headquarters;;;;;;;;;;;;;x
usa_sixth_army_short;US 6th Army;;;;;;;;;;;;;x
usa_seventh_army;U.S. 7th Army Headquarters;;;;;;;;;;;;;x
usa_seventh_army_short;US 7th Army;;;;;;;;;;;;;x
usa_eighth_army;U.S. 8th Army Headquarters;;;;;;;;;;;;;x
usa_eighth_army_short;US 8th Army;;;;;;;;;;;;;x
usa_ninth_army;U.S. 9th Army Headquarters;;;;;;;;;;;;;x
usa_ninth_army_short;US 9th Army;;;;;;;;;;;;;x
usa_tenth_army;U.S. 9th Army Headquarters;;;;;;;;;;;;;x
usa_tenth_army_short;US 9th Army;;;;;;;;;;;;;x
usa_fifteenth_army;U.S. 15th Army Headquarters;;;;;;;;;;;;;x
usa_fifteenth_army_short;US 15th Army;;;;;;;;;;;;;x
usa_sixth_army_group;U.S. 6th Army Group HQ;;;;;;;;;;;;;x
usa_sixth_army_group_short;US 6th AG;;;;;;;;;;;;;x
usa_twelfth_army_group;U.S. 12th Army Group HQ;;;;;;;;;;;;;x
usa_twelfth_army_group_short;US 12th AG;;;;;;;;;;;;;x
usa_fifteenth_army_group;U.S. 15th Army Group HQ;;;;;;;;;;;;;x
usa_fifteenth_army_group_short;US 15th AG;;;;;;;;;;;;;x
usa_mataf;Med. Allied Tactical Air Force;;;;;;;;;;;;x;
usa_mataf_short;MATAF;;;;;;;;;;;;x;
usa_cbi_hq;China-Burma-India HQ;;;;;;;;;;;;x;
usa_cbi_hq_short;CBI HQ;;;;;;;;;;;;x;
usa_first_air_force;1st USAAF HQ;;;;;;;;;;;;x;
usa_first_air_force_short;1AAF;;;;;;;;;;;;x;
usa_second_air_force;2nd USAAF HQ;;;;;;;;;;;;x;
usa_second_air_force_short;2AAF;;;;;;;;;;;;x;
usa_third_air_force;3rd USAAF HQ;;;;;;;;;;;;x;
usa_third_air_force_short;3AAF;;;;;;;;;;;;x;
usa_fourth_air_force;4th USAAF HQ;;;;;;;;;;;;x;
usa_fourth_air_force_short;4AAF;;;;;;;;;;;;x;
usa_fifth_air_force;5th USAAF HQ;;;;;;;;;;;;x;
usa_fifth_air_force_short;5AAF;;;;;;;;;;;;x;
usa_sixth_air_force;6th USAAF HQ;;;;;;;;;;;;x;
usa_sixth_air_force_short;6AAF;;;;;;;;;;;;x;
usa_seventh_air_force;7th USAAF HQ;;;;;;;;;;;;x;
usa_seventh_air_force_short;7AAF;;;;;;;;;;;;x;
usa_eighth_air_force;8th USAAF HQ;;;;;;;;;;;;x;
usa_eighth_air_force_short;8AAF;;;;;;;;;;;;x;
usa_ninth_air_force;9th USAAF HQ;;;;;;;;;;;;x;
usa_ninth_air_force_short;9AAF;;;;;;;;;;;;x;
usa_tenth_air_force;10th USAAF HQ;;;;;;;;;;;;x;
usa_tenth_air_force_short;10AAF;;;;;;;;;;;;x;
usa_eleventh_air_force;11th USAAF HQ;;;;;;;;;;;;x;
usa_eleventh_air_force_short;11AAF;;;;;;;;;;;;x;
usa_twelfth_air_force;12th USAAF HQ;;;;;;;;;;;;x;
usa_twelfth_air_force_short;12AAF;;;;;;;;;;;;x;
usa_thirteenth_air_force;13th USAAF HQ;;;;;;;;;;;;x;
usa_thirteenth_air_force_short;13AAF;;;;;;;;;;;;x;
usa_fourteenth_air_force;14th USAAF HQ;;;;;;;;;;;;x;
usa_fourteenth_air_force_short;14AAF;;;;;;;;;;;;x;
usa_atlantic_fleet_hq;CinCLANT;;;;;;;;;;;;x;
usa_atlantic_fleet_hq_short;CinCLANT;;;;;;;;;;;;x;
usa_pacific_fleet_hq;CinCPAC;;;;;;;;;;;;x;
usa_pacific_fleet_hq_short;CinCPAC;;;;;;;;;;;;x;
usa_third_fleet_hq;USN 3rd Fleet;;;;;;;;;;;;x;
usa_third_fleet_hq_short;3F;;;;;;;;;;;;x;
usa_fourth_fleet_hq;USN 4th Fleet;;;;;;;;;;;;x;
usa_fourth_fleet_hq_short;4F;;;;;;;;;;;;x;
usa_fifth_fleet_hq;USN 5th Fleet;;;;;;;;;;;;x;
usa_fifth_fleet_hq_short;5F;;;;;;;;;;;;x;
usa_seventh_fleet_hq;USN 7th Fleet;;;;;;;;;;;;x;
usa_seventh_fleet_hq_short;7F;;;;;;;;;;;;x;
usa_eighth_fleet_hq;USN 8th Fleet;;;;;;;;;;;;x;
usa_eighth_fleet_hq_short;8F;;;;;;;;;;;;x;
usa_ninth_fleet_hq;USN 9th Fleet;;;;;;;;;;;;x;
usa_ninth_fleet_hq_short;9F;;;;;;;;;;;;x;
usa_tenth_fleet_hq;USN 10th Fleet;;;;;;;;;;;;x;
usa_tenth_fleet_hq_short;10F;;;;;;;;;;;;x;
usa_twelfth_fleet_hq;USN 12th Fleet;;;;;;;;;;;;x;
usa_twelfth_fleet_hq_short;12F;;;;;;;;;;;;x;
usa_sixteenth_fleet_hq;USN 16th Fleet;;;;;;;;;;;;x;
usa_sixteenth_fleet_hq_short;16F;;;;;;;;;;;;x;
usa_asiatic_fleet_hq;CinCAF;;;;;;;;;;;;x;
usa_asiatic_fleet_hq_short;CinCAF;;;;;;;;;;;;x;
usa_air_transport_command;Air Transport Command HQ;;;;;;;;;;;;x;
usa_air_transport_command_short;ATC;;;;;;;;;;;;x;
usa_usaaf_training_command;USAAF Training Command HQ;;;;;;;;;;;;x;
usa_usaaf_training_command_short;AAFTC;;;;;;;;;;;;x;
usa_allied_forces_hq;Allied Forces Headquarters;;;;;;;;;;;;x;
usa_allied_forces_hq_short;AFHQ;;;;;;;;;;;;x;
usa_shaef;Supreme HQ Allied Exp. Force;;;;;;;;;;;;x;
usa_shaef_short;SHAEF;;;;;;;;;;;;x;
usa_swpa_hq;Southwest Pacific Area HQ;;;;;;;;;;;;x;
usa_swpa_hq_short;SWPAHQ;;;;;;;;;;;;x;
usa_poa_hq;Pacific Ocean Areas HQ;;;;;;;;;;;;x;
usa_poa_hq_short;POAHQ;;;;;;;;;;;;x;
usa_fmfpac_hq;Fleet Marine Force Pacific HQ;;;;;;;;;;;;x;
usa_fmfpac_hq_short;FMFPACHQ;;;;;;;;;;;;x;
usa_army_ground_forces;U.S. Army Ground Forces HQ;;;;;;;;;;;;;x
usa_army_ground_forces_short;AGF;;;;;;;;;;;;;x
usa_army_air_forces;U.S. Army Air Forces HQ;;;;;;;;;;;;;x
usa_army_air_forces_short;AAF;;;;;;;;;;;;;x
usa_army_service_forces;U.S. Army Service Forces HQ;;;;;;;;;;;;;x
usa_army_service_forces_short;ASF;;;;;;;;;;;;;x
usa_iceland_base_command;Iceland Base Command HQ;;;;;;;;;;;;;x
usa_iceland_base_command_short;IBC;;;;;;;;;;;;;x
usa_philippine_department;Philippine Department HQ;;;;;;;;;;;;;x
usa_philippine_department_short;PD;;;;;;;;;;;;;x
usa_alaska_department;Alaska Department HQ;;;;;;;;;;;;;x
usa_alaska_department_short;AD;;;;;;;;;;;;;x
usa_hawaiian_department;Hawaiian Department HQ;;;;;;;;;;;;;x
usa_hawaiian_department_short;HD;;;;;;;;;;;;;x
usa_panama_canal_department;Panama Canal Department HQ;;;;;;;;;;;;;x
usa_panama_canal_department_short;PCD;;;;;;;;;;;;;x
usa_eastern_defense_command;Eastern Defense Command HQ;;;;;;;;;;;;;x
usa_eastern_defense_command_short;EDC;;;;;;;;;;;;;x
usa_western_defense_command;Western Defense Command HQ;;;;;;;;;;;;;x
usa_western_defense_command_short;WDC;;;;;;;;;;;;;x
######################################;;;;;;;;;;;;;;x
# Unique Division Command Localisations;;;;;;;;;;;;;;x
######################################;;;;;;;;;;;;;;x
usa_second_cavgroup;U.S. 2nd Cavalry Group;;;;;;;;;;;;;x
usa_second_cavgroup_short;US 2nd CG;;;;;;;;;;;;;x
usa_fourfourtwo_rct;U.S. 442nd Regimental Combat Team;;;;;;;;;;;;;x
usa_fourfourtwo_rct_short;US 442nd RCT;;;;;;;;;;;;;x
usa_fivezerothree_prct;U.S. 503rd Para Reg. Combat Team;;;;;;;;;;;;;x
usa_fivezerothree_prct_short;US 503rd PRCT;;;;;;;;;;;;;x
usa_threesevenzero_rct;U.S. 370th Regimental Combat Team;;;;;;;;;;;;;x
usa_threesevenzero_rct_short;US 370th RCT;;;;;;;;;;;;;x
usa_onefiveeight_rct;U.S. 158th Regimental Combat Team;;;;;;;;;;;;;x
usa_onefiveeight_rct_short;US 158th RCT;;;;;;;;;;;;;x
usa_fiveoneseven_prct;U.S. 517th Para Reg. Combat Team;;;;;;;;;;;;;x
usa_fiveoneseven_prct_short;US 517th PRCT;;;;;;;;;;;;;x
usa_first_marine_paras;U.S. 1st Marine Parachute Regiment;;;;;;;;;;;;;x
usa_first_marine_paras_short;US 1MAR PRCT;;;;;;;;;;;;;x
usa_first_special_service_force;1st Special Service Force;;;;;;;;;;;;;x
usa_first_special_service_force_short;1SSF;;;;;;;;;;;;;x
usa_tenth_mountain;U.S. 10th Mountain Division HQ;;;;;;;;;;;;;x
usa_tenth_mountain_short;US 10th MTN HQ;;;;;;;;;;;;;x
usa_eleventh_airborne;U.S. 11th Airborne Division HQ;;;;;;;;;;;;;x
usa_eleventh_airborne_short;US 11th ABN HQ;;;;;;;;;;;;;x
usa_thirteenth_airborne;U.S. 13th Airborne Division HQ;;;;;;;;;;;;;x
usa_thirteenth_airborne_short;US 13th ABN HQ;;;;;;;;;;;;;x
usa_seventeenth_airborne;U.S. 17th Airborne Division HQ;;;;;;;;;;;;;x
usa_seventeenth_airborne_short;US 17th ABN HQ;;;;;;;;;;;;;x
usa_eightysecond_airborne;U.S. 82nd Airborne Division HQ;;;;;;;;;;;;;x
usa_eightysecond_airborne_short;US 82nd ABN HQ;;;;;;;;;;;;;x
usa_onehundredfirst_airborne;U.S. 101st Airborne Division HQ;;;;;;;;;;;;;x
usa_onehundredfirst_airborne_short;US 101st ABN HQ;;;;;;;;;;;;;x
usa_first_armor;U.S. 1st Armored Division HQ;;;;;;;;;;;;;x
usa_first_armor_short;US 1st AD HQ;;;;;;;;;;;;;x
usa_second_armor;U.S. 2nd Armored Division HQ;;;;;;;;;;;;;x
usa_second_armor_short;US 2nd AD HQ;;;;;;;;;;;;;x
usa_third_armor;U.S. 3rd Armored Division HQ;;;;;;;;;;;;;x
usa_third_armor_short;US 3rd AD HQ;;;;;;;;;;;;;x
usa_fourth_armor;U.S. 4th Armored Division HQ;;;;;;;;;;;;;x
usa_fourth_armor_short;US 4th AD HQ;;;;;;;;;;;;;x
usa_fifth_armor;U.S. 5th Armored Division HQ;;;;;;;;;;;;;x
usa_fifth_armor_short;US 5th AD HQ;;;;;;;;;;;;;x
usa_sixth_armor;U.S. 6th Armored Division HQ;;;;;;;;;;;;;x
usa_sixth_armor_short;US 6th AD HQ;;;;;;;;;;;;;x
usa_seventh_armor;U.S. 7th Armored Division HQ;;;;;;;;;;;;;x
usa_seventh_armor_short;US 7th AD HQ;;;;;;;;;;;;;x
usa_eighth_armor;U.S. 8th Armored Division HQ;;;;;;;;;;;;;x
usa_eighth_armor_short;US 8th AD HQ;;;;;;;;;;;;;x
usa_ninth_armor;U.S. 9th Armored Division HQ;;;;;;;;;;;;;x
usa_ninth_armor_short;US 9th AD HQ;;;;;;;;;;;;;x
usa_tenth_armor;U.S. 10th Armored Division HQ;;;;;;;;;;;;;x
usa_tenth_armor_short;US 10th AD HQ;;;;;;;;;;;;;x
usa_eleventh_armor;U.S. 11th Armored Division HQ;;;;;;;;;;;;;x
usa_eleventh_armor_short;US 11th AD HQ;;;;;;;;;;;;;x
usa_twelfth_armor;U.S. 12th Armored Division HQ;;;;;;;;;;;;;x
usa_twelfth_armor_short;US 12th AD HQ;;;;;;;;;;;;;x
usa_twelfth_id;U.S. 12th Infantry Division HQ;;;;;;;;;;;;;x
usa_twelfth_id_short;US 12th ID HQ;;;;;;;;;;;;;x
usa_thirteenth_armor;U.S. 13th Armored Division HQ;;;;;;;;;;;;;x
usa_thirteenth_armor_short;US 13th AD HQ;;;;;;;;;;;;;x
usa_fourteenth_armor;U.S. 14th Armored Division HQ;;;;;;;;;;;;;x
usa_fourteenth_armor_short;US 14th AD HQ;;;;;;;;;;;;;x
usa_sixteenth_armor;U.S. 16th Armored Division HQ;;;;;;;;;;;;;x
usa_sixteenth_armor_short;US 16th AD HQ;;;;;;;;;;;;;x
usa_twentieth_armor;U.S. 20th Armored Division HQ;;;;;;;;;;;;;x
usa_twentieth_armor_short;US 20th AD HQ;;;;;;;;;;;;;x
usa_first_cav;U.S. 1st Cavalry Division HQ;;;;;;;;;;;;;x
usa_first_cav_short;US 1st CAV HQ;;;;;;;;;;;;;x
usa_second_cav;U.S. 2nd Cavalry Division HQ;;;;;;;;;;;;;x
usa_second_cav_short;US 2nd CAV HQ;;;;;;;;;;;;;x
usa_third_cav;U.S. 3rd Cavalry Division HQ;;;;;;;;;;;;;x
usa_third_cav_short;US 3rd CAV HQ;;;;;;;;;;;;;x
usa_twentyfirst_cav;U.S. 21st Cavalry Division HQ;;;;;;;;;;;;;x
usa_twentyfirst_cav_short;US 21st CAV HQ;;;;;;;;;;;;;x
usa_twentysecond_cav;U.S. 22nd Cavalry Division HQ;;;;;;;;;;;;;x
usa_twentysecond_cav_short;US 22nd CAV HQ;;;;;;;;;;;;;x
usa_twentythird_cav;U.S. 23rd Cavalry Division HQ;;;;;;;;;;;;;x
usa_twentythird_cav_short;US 23rd CAV HQ;;;;;;;;;;;;;x
usa_twentyfourth_cav;U.S. 24th Cavalry Division HQ;;;;;;;;;;;;;x
usa_twentyfourth_cav_short;US 24th CAV HQ;;;;;;;;;;;;;x
usa_sixtyfirst_cav;U.S. 61st Cavalry Division HQ;;;;;;;;;;;;;x
usa_sixtyfirst_cav_short;US 61st CAV HQ;;;;;;;;;;;;;x
usa_sixtysecond_cav;U.S. 62nd Cavalry Division HQ;;;;;;;;;;;;;x
usa_sixtysecond_cav_short;US 62nd CAV HQ;;;;;;;;;;;;;x
usa_sixtythird_cav;U.S. 63rd Cavalry Division HQ;;;;;;;;;;;;;x
usa_sixtythird_cav_short;US 63rd CAV HQ;;;;;;;;;;;;;x
usa_sixtyfourth_cav;U.S. 64th Cavalry Division HQ;;;;;;;;;;;;;x
usa_sixtyfourth_cav_short;US 64th CAV HQ;;;;;;;;;;;;;x
usa_sixtyfifth_cav;U.S. 65th Cavalry Division HQ;;;;;;;;;;;;;x
usa_sixtyfifth_cav_short;US 65th CAV HQ;;;;;;;;;;;;;x
usa_sixtysixth_cav;U.S. 66th Cavalry Division HQ;;;;;;;;;;;;;x
usa_sixtysixth_cav_short;US 66th CAV HQ;;;;;;;;;;;;;x
usa_first_id;U.S. 1st Infantry Division HQ;;;;;;;;;;;;;x
usa_first_id_short;US 1st ID HQ;;;;;;;;;;;;;x
usa_second_id;U.S. 2nd Infantry Division HQ;;;;;;;;;;;;;x
usa_second_id_short;US 2nd ID HQ;;;;;;;;;;;;;x
usa_third_id;U.S. 3rd Infantry Division HQ;;;;;;;;;;;;;x
usa_third_id_short;US 3rd ID HQ;;;;;;;;;;;;;x
usa_fourth_id;U.S. 4th Infantry Division HQ;;;;;;;;;;;;;x
usa_fourth_id_short;US 4th ID HQ;;;;;;;;;;;;;x
usa_fifth_id;U.S. 5th Infantry Division HQ;;;;;;;;;;;;;x
usa_fifth_id_short;US 5th ID HQ;;;;;;;;;;;;;x
usa_sixth_id;U.S. 6th Infantry Division HQ;;;;;;;;;;;;;x
usa_sixth_id_short;US 6th ID HQ;;;;;;;;;;;;;x
usa_seventh_id;U.S. 7th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventh_id_short;US 7th ID HQ;;;;;;;;;;;;;x
usa_seventh_id_light;U.S. 7th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventh_id_light_short;US 7ID/LT HQ;;;;;;;;;;;;;x
usa_thirtysecond_id_light;U.S. 32nd Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtysecond_id_light_short;US 32ID/LT HQ;;;;;;;;;;;;;x
usa_eighth_id;U.S. 8th Infantry Division HQ;;;;;;;;;;;;;x
usa_eighth_id_short;US 8th ID HQ;;;;;;;;;;;;;x
usa_ninth_id;U.S. 9th Infantry Division HQ;;;;;;;;;;;;;x
usa_ninth_id_short;US 9th ID HQ;;;;;;;;;;;;;x
usa_twentythird_id;U.S. 23rd Infantry Division HQ;;;;;;;;;;;;;x
usa_twentythird_id_short;US 23rd ID HQ;;;;;;;;;;;;;x
usa_twentyfifth_id;U.S. 25th Infantry Division HQ;;;;;;;;;;;;;x
usa_twentyfifth_id_short;US 25th ID HQ;;;;;;;;;;;;;x
usa_twentyfourth_id;U.S. 24th Infantry Division HQ;;;;;;;;;;;;;x
usa_twentyfourth_id_short;US 24th ID HQ;;;;;;;;;;;;;x
usa_twentysixth_id;U.S. 26th Infantry Division HQ;;;;;;;;;;;;;x
usa_twentysixth_id_short;US 26th ID HQ;;;;;;;;;;;;;x
usa_twentyseventh_id;U.S. 27th Infantry Division HQ;;;;;;;;;;;;;x
usa_twentyseventh_id_short;US 27th ID HQ;;;;;;;;;;;;;x
usa_twentyeighth_id;U.S. 28th Infantry Division HQ;;;;;;;;;;;;;x
usa_twentyeighth_id_short;US 28th ID HQ;;;;;;;;;;;;;x
usa_twentyninth_id;U.S. 29th Infantry Division HQ;;;;;;;;;;;;;x
usa_twentyninth_id_short;US 29th ID HQ;;;;;;;;;;;;;x
usa_thirtieth_id;U.S. 30th Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtieth_id_short;US 30th ID HQ;;;;;;;;;;;;;x
usa_thirtyfirst_id;U.S. 31st Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtyfirst_id_short;US 31st ID HQ;;;;;;;;;;;;;x
usa_thirtythird_id;U.S. 33rd Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtythird_id_short;US 33rd ID HQ;;;;;;;;;;;;;x
usa_thirtyfourth_id;U.S. 34th Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtyfourth_id_short;US 34th ID HQ;;;;;;;;;;;;;x
usa_thirtyfifth_id;U.S. 35th Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtyfifth_id_short;US 35th ID HQ;;;;;;;;;;;;;x
usa_thirtysixth_id;U.S. 36th Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtysixth_id_short;US 36th ID HQ;;;;;;;;;;;;;x
usa_thirtyseventh_id;U.S. 37th Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtyseventh_id_short;US 37th ID HQ;;;;;;;;;;;;;x
usa_thirtyeighth_id;U.S. 38th Infantry Division HQ;;;;;;;;;;;;;x
usa_thirtyeighth_id_short;US 38th ID HQ;;;;;;;;;;;;;x
usa_fortieth_id;U.S. 40th Infantry Division HQ;;;;;;;;;;;;;x
usa_fortieth_id_short;US 40th ID HQ;;;;;;;;;;;;;x
usa_fortyfirst_id;U.S. 41st Infantry Division HQ;;;;;;;;;;;;;x
usa_fortyfirst_id_short;US 41st ID HQ;;;;;;;;;;;;;x
usa_fortysecond_id;U.S. 42nd Infantry Division HQ;;;;;;;;;;;;;x
usa_fortysecond_id_short;US 42nd ID HQ;;;;;;;;;;;;;x
usa_fortythird_id;U.S. 43rd Infantry Division HQ;;;;;;;;;;;;;x
usa_fortythird_id_short;US 43rd ID HQ;;;;;;;;;;;;;x
usa_fortyfourth_id;U.S. 44th Infantry Division HQ;;;;;;;;;;;;;x
usa_fortyfourth_id_short;US 44th ID HQ;;;;;;;;;;;;;x
usa_fortyfifth_id;U.S. 45th Infantry Division HQ;;;;;;;;;;;;;x
usa_fortyfifth_id_short;US 45th ID HQ;;;;;;;;;;;;;x
usa_sixtythird_id;U.S. 63rd Infantry Division HQ;;;;;;;;;;;;;x
usa_sixtythird_id_short;US 63rd ID HQ;;;;;;;;;;;;;x
usa_sixtyfifth_id;U.S. 65rd Infantry Division HQ;;;;;;;;;;;;;x
usa_sixtyfifth_id_short;US 65rd ID HQ;;;;;;;;;;;;;x
usa_sixtysixth_id;U.S. 66th Infantry Division HQ;;;;;;;;;;;;;x
usa_sixtysixth_id_short;US 66th ID HQ;;;;;;;;;;;;;x
usa_sixtyninth_id;U.S. 69th Infantry Division HQ;;;;;;;;;;;;;x
usa_sixtyninth_id_short;US 69th ID HQ;;;;;;;;;;;;;x
usa_seventieth_id;U.S. 70th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventieth_id_short;US 70th ID HQ;;;;;;;;;;;;;x
usa_seventyfirst_id;U.S. 71st Infantry Division HQ;;;;;;;;;;;;;x
usa_seventyfirst_id_short;US 71st ID HQ;;;;;;;;;;;;;x
usa_seventyfifth_id;U.S. 75th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventyfifth_id_short;US 75th ID HQ;;;;;;;;;;;;;x
usa_seventysixth_id;U.S. 76th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventysixth_id_short;US 76th ID HQ;;;;;;;;;;;;;x
usa_seventyseventh_id;U.S. 77th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventyseventh_id_short;US 77th ID HQ;;;;;;;;;;;;;x
usa_seventyeighth_id;U.S. 78th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventyeighth_id_short;US 78th ID HQ;;;;;;;;;;;;;x
usa_seventyninth_id;U.S. 79th Infantry Division HQ;;;;;;;;;;;;;x
usa_seventyninth_id_short;US 79th ID HQ;;;;;;;;;;;;;x
usa_eightieth_id;U.S. 80th Infantry Division HQ;;;;;;;;;;;;;x
usa_eightieth_id_short;US 80th ID HQ;;;;;;;;;;;;;x
usa_eightyfirst_id;U.S. 81st Infantry Division HQ;;;;;;;;;;;;;x
usa_eightyfirst_id_short;US 81st ID HQ;;;;;;;;;;;;;x
usa_eightythird_id;U.S. 83rd Infantry Division HQ;;;;;;;;;;;;;x
usa_eightythird_id_short;US 83rd ID HQ;;;;;;;;;;;;;x
usa_eightyfourth_id;U.S. 84th Infantry Division HQ;;;;;;;;;;;;;x
usa_eightyfourth_id_short;US 84th ID HQ;;;;;;;;;;;;;x
usa_eightyfifth_id;U.S. 85th Infantry Division HQ;;;;;;;;;;;;;x
usa_eightyfifth_id_short;US 85th ID HQ;;;;;;;;;;;;;x
usa_eightysixth_id;U.S. 86th Infantry Division HQ;;;;;;;;;;;;;x
usa_eightysixth_id_short;US 86th ID HQ;;;;;;;;;;;;;x
usa_eightyseventh_id;U.S. 87th Infantry Division HQ;;;;;;;;;;;;;x
usa_eightyseventh_id_short;US 87th ID HQ;;;;;;;;;;;;;x
