##################################################;;;;;;;;;;;;;;x
# Flags;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Occupation policy;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
Reichskommissariat_desc;A Reichskommissariat was an administration for occupied territories held by Nazi Germany in World War II led by a Nazi Party official known as a Reichskommissar. These entities were German governed and in the majority of cases intended for eventual colonization and integration with Germany.;;;;;;;;;;;;;x
scorched_earth;Scorched earth;;;;;;;;;;;;;x
scorched_earth_desc;A scorched earth policy is a military strategy  or operational method which involves destroying anything that might be useful to the enemy while advancing through or withdrawing from an area. Although initially referring to the practice of burning crops  to deny the enemy food sources, in its modern usage the term includes the destruction of infrastructure such as shelter, transportation, communications and industrial resources. The practice may be carried out by an army in enemy territory, or its own home territory. When Germany attacked the Soviet Union in 1941, Joseph Stalin  ordered both soldiers and civilians to initiate a scorched earth policy to deny the invaders basic supplies as they moved eastward. The process was repeated later in the war by the retreating German forces, which burned or destroyed farms, buildings, weapons, and food to deprive Soviet forces of their use.;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Tech Gain;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
republican_victory_france.txt;Tech gains:\n- Infantry Components (§YInfantry§W): §G60 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G60 days§W\n;;;;;;;;;;;;;x
republican_victory_uk.txt;Tech gains:\n- Supply Transportation (§YTheories§W): §G60 days§W\n- Supply Organisation (§YTheories§W): §G60 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G60 days§W\n;;;;;;;;;;;;;x
republican_victory_sov.txt;Tech gains:\n- Infantry Components (§YInfantry§W): §G60 days§W\n- Light Tank Components (§YArmour§W): §G60 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G60 days§W\n;;;;;;;;;;;;;x
republican_victory_ger.txt;Tech gains:\n- Light Tank Components (§YArmour§W): §G30 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Fighter Ground Control (§YAir Doctrine§W): §G30 days§W\n- Ground Attack Tactics (§YAir Doctrine§W): §G30 days§W\n- Schwerpunkt (§YLand Doctrine§W): §G30 days§W\n- Blitzkrieg (§YLand Doctrine§W): §G30 days§W\n;;;;;;;;;;;;;x
republican_victory_ita.txt;Tech gains:\n- Infantry Components (§YInfantry§W): §G30 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Supply Production (§YTheories§W): §G30 days§W\n- Artillery Barrel and Ammunition (§YSupport§W): §G30 days§W\n;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
nationalist_victory_france.txt;Tech gains:\n- Infantry Components (§YInfantry§W): §G30 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G30 days§W\n;;;;;;;;;;;;;x
nationalist_victory_uk.txt;Tech gains:\n- Supply Transportation (§YTheories§W): §G30 days§W\n- Supply Organisation (§YTheories§W): §G30 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G30 days§W\n;;;;;;;;;;;;;x
nationalist_victory_sov.txt;Tech gains:\n- Infantry Components (§YInfantry§W): §G30 days§W\n- Light Tank Components (§YArmour§W): §G30 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G30 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G30 days§W\n;;;;;;;;;;;;;x
nationalist_victory_ger.txt;Tech gains:\n- Light Tank Components (§YArmour§W): §G60 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Fighter Ground Control (§YAir Doctrine§W): §G60 days§W\n- Ground Attack Tactics (§YAir Doctrine§W): §G60 days§W\n- Schwerpunkt (§YLand Doctrine§W): 90 days\n- Blitzkrieg (§YLand Doctrine§W): 90 days\n;;;;;;;;;;;;;x
nationalist_victory_ita.txt;Tech gains:\n- Infantry Components (§YInfantry§W): §G60 days§W\n- Tactical Bomber Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Fighter Pilot Training (§YAir Doctrine§W): §G60 days§W\n- Supply Production (§YIndustry§W): §G60 days§W\n- Artillery Barrel and Ammunition (§YSupport§W): §G60 days§W\n;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
Guard_decision.txt;Tech gains:\n- Guard Doctrine (§YKomintern§W) §Gactivated\n;;;;;;;;;;;;;x
Not_one_step_back_decision.txt;Tech gains:\n- Apply Order No227 (§YKomintern§W) §Gactivated\n;;;;;;;;;;;;;x
Not_one_step_back_reverse_decision.txt;Tech gains:\n- Reverse Order No227 (§YKomintern§W) §Gactivated\n;;;;;;;;;;;;;x
Dual_command.txt;Tech gains:\n- Dual Command Hierarchy (§YKomintern§W) §Gactivated\n;;;;;;;;;;;;;x
rescind_Dual_command.txt;Tech gains:\n- Unique Hierarchy (§YKomintern§W) §Gactivated\n;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
Fa223_brigade.txt;Tech gains:\n- Medical Evacuation (§YSecret Weapons§W) §Gactivated\n- Pilot Rescue (§YSecret Weapons§W) §Gactivated\n;;;;;;;;;;;;;x
Fa223_dev.txt;Tech gains:\n- Helicopters (§YSecret Weapons§W) §Gactivated\n;;;;;;;;;;;;;x
operation_ultra.txt;Tech gains:\n- §G10%§W Decryption Bonus\n;;;;;;;;;;;;;x
enigma_changed.txt;Tech gains:\n- §G5%§W Decryption Penalty\n;;;;;;;;;;;;;x
enigma_M4.txt;Tech gains:\n- §G15%§W Convoy Raiding Bonus\n;;;;;;;;;;;;;x
enigma_code_found.txt;Tech gains:\n- §G15%§W Convoy Escort Bonus\n;;;;;;;;;;;;;x
barbar_infra_improvment.txt;Tech gains:\n- Supply Transportation (§YTheories§W): §G300 days%§W\n- Supply Organisation (§YTheories§W): §G300 days%§W\n;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
lend_lease.txt;Tech gains:\n- Supply Transportation (§YTheories§W): §G300 days%§W\n- Supply Organisation (§YTheories§W): §G300 days%§W\n- Civil Defence (§YTheories§W): §G300 days%§W\n;;;;;;;;;;;;;x
Norman_Bethune.txt;Tech gains:\n- Combat Medicine (§YIndustry§W): §G300 days%§W\n- First Aid (§YIndustry§W): §G300 days%§W\n;;;;;;;;;;;;;x
zDD-USA_USMC_creation.txt;Tech gains:\n- USMC Logistical Basing (§YAllies§W) activated\n - Create FMF HQ (Army Group) at San Francisco, California. - \n;;;;;;;;;;;;;x
USMC_firegroups.txt;Tech gains:\n- USMC Fireteams (§YAllies§W) : §G300 days%§W\n;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# OOB;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
zDD-JAP-Indochine_garrison.txt; - The Southern Expeditionary Army arrives in the new possessions  - \n;;;;;;;;;;;;;x
zDD-GER-CZE.txt; - The captured equipment is used to form additional armor units - \n;;;;;;;;;;;;;x
zDD-SLO-CZE.txt; - The newly created Slovak military forces are deployed - \n;;;;;;;;;;;;;x
zDD-CHI_sov_help.txt; - Air units from the Soviet Union arrive - \n;;;;;;;;;;;;;x
zDD-SPR_July_36.txt; - Loyal republican forces commence their operations - \n;;;;;;;;;;;;;x
zDD-SPA_July_36.txt; - Nationalist forces commence their operations - \n;;;;;;;;;;;;;x
zDD-SPR-FRA_intervention.txt; - French volunteer units arrive - \n;;;;;;;;;;;;;x
zDD-SPR-ENG_intervention.txt; - The first International Brigades ready to aid the fight against fascism arrive - \n;;;;;;;;;;;;;x
zDD-SPR-SOV_intervention.txt; - Communist Comrades from the International Corps arrive to strengthen our struggle - \n;;;;;;;;;;;;;x
zDD-SPA_GER_intervention.txt; - The Legion Condor reports for duty - \n;;;;;;;;;;;;;x
zDD-SPA_ITA_intervention.txt; - Italian volunteer formations are sent to assist the nationalistic cause - \n;;;;;;;;;;;;;x
zDD-SPR_still_alive.txt; - Volunteers from around the globe flock to our aid and more International Brigades are formed - \n;;;;;;;;;;;;;x
zDD-FRA-Polish_Army.txt; - Remains of the beaten polish forces and exiled conscripts are formed into combat ready units with French support to take part in the anticipated fight against the Reich - \n;;;;;;;;;;;;;x
zDD-FRA-Polish_Army_Paris.txt; - Remains of the beaten polish forces and exiled conscripts are formed into combat ready units with French support to take part in the anticipated fight against the Reich - \n;;;;;;;;;;;;;x
zDD-UK-Polish_Navy.txt; - Polish naval units and the merchant fleet continue their fight alongside the UK - \n;;;;;;;;;;;;;x
zDD-UK-Polish_Army.txt; - The 1st Polish Corps arrive to continue their fight alongside the UK  - \n;;;;;;;;;;;;;x
zDD-UK-Polish_Para.txt; - Polish paratroopers and motorized units arrive - \n;;;;;;;;;;;;;x
zDD-UK-Polish_Corps.txt; -  The 2nd Polish Corps arrive to continue their fight alongside the UK  - \n;;;;;;;;;;;;;x
zDD-SOV-Polish_Corps.txt; - Polish forces to support the red army arrive  - \n;;;;;;;;;;;;;x
zDD-SOV-Polish_Corps_II.txt; - After the liberation of Polish territories the Red Army formed additional Polish units  - \n;;;;;;;;;;;;;x
zDD_Brasilian_Expeditionary_Force_oob.txt; - Brazilian expeditionary forces arrive in Napoli (Naples) - \n;;;;;;;;;;;;;x
zDD-US_bomber_campaign_1942.txt; - The 8th USAAF arrives in Europe - \n;;;;;;;;;;;;;x
zDD-US_bomber_campaign_1943.txt; - Reinforcements for the 8th USAAF arrive - \n;;;;;;;;;;;;;x
zDD-US_bomber_campaign_1944.txt; - Further units strengthen the 8th USAAF - \n;;;;;;;;;;;;;x
zDD-SOV_Land_lease_Arch.txt; - US war material arrives in Archangelsk - \n;;;;;;;;;;;;;x
zDD-SOV_Naval_lease_Arch.txt; - US war material for naval and air units arrive in Archangelsk  - \n;;;;;;;;;;;;;x
zDD-SOV_Naval_lease_vlad.txt; -  US war material arrives in Vladivostok - \n;;;;;;;;;;;;;x
zDD-SOV_Land_lease_vlad.txt; -  US war material for naval and air units arrive in Vladivostok - \n;;;;;;;;;;;;;x
zDD-CHI_GER_trade.txt; - The German war material is used to form new ground and air units - \n;;;;;;;;;;;;;x
zDD-FIN_Barbarossa_prep.txt; - German war material to continue the war with the SU arrives - \n;;;;;;;;;;;;;x
zDD-NOR-GER.txt; - To secure the supply with strategic resources from Norway the OKW lands the invasion force “Gruppe XXI” - \n;;;;;;;;;;;;;x
zDD-NOR-UK.txt; - To deny Germany the access to strategic resources the UK lands invasion forces in Norway - \n;;;;;;;;;;;;;x
zDD-NOR-FRA.txt; - To deny Germany the access to strategic resources France lands invasion forces in Norway - \n;;;;;;;;;;;;;x
zDD-FRA_Legion_Etrangere.txt; - The Legion reports for duty - \n;;;;;;;;;;;;;x
zDD-FRA_Vichy_troops_defect.txt; - Intact French Divisions in the colonial possessions join the Free French Government - \n;;;;;;;;;;;;;x
zDD-SS-Waffen_creation.txt; Formation of the Waffen-SS Theatre HQ (Himmler's HQ) in Berlin \n;;;;;;;;;;;;;x
zDD-SS-Wiking.txt; - Formation of SS-Division 'Wiking' - \n;;;;;;;;;;;;;x
zDD-SS-Nord.txt; - Formation of SS-Division 'Nord' in Oslo - \n;;;;;;;;;;;;;x
zDD-SS-Prinz_Eugen.txt; - Formation of SS-Freiw.Gebirgs Division 'Prinz Eugen' - \n;;;;;;;;;;;;;x
zDD-SS-Florian_Geyer.txt; - Formation of SS-Kavallerie Division 'Florian Geyer' - \n;;;;;;;;;;;;;x
zDD-SS-Handschar.txt; - Formation of Waffen-Gebirgs Division der SS 'Handschar' - \n;;;;;;;;;;;;;x
zDD-SS-lett_Nr_1.txt; - Formation of the first Latvian SS-division in Kaunas - \n;;;;;;;;;;;;;x
zDD-SS-Galizien.txt; - Formation of the Ukrainian SS-division - \n;;;;;;;;;;;;;x
zDD-SS-Horst_Wessel.txt; - Formation of SS-Freiwilligen Panzergrenadier division 'Horst Wessel'  - \n;;;;;;;;;;;;;x
zDD-SS-lett_Nr_2.txt; - Formation of the second Latvian SS-division in Riga - \n;;;;;;;;;;;;;x
zDD-SS-est_Nr_1.txt; - Formation of the Estonian SS-division in Tallinn - \n;;;;;;;;;;;;;x
zDD-SS-Maria_Theresia.txt; - Formation of SS-Freiwilligen Kavallerie Division 'Maria Theresia' - \n;;;;;;;;;;;;;x
zDD-SS-Skanderbeg.txt; - Formation of the Albanian SS-mountain division - \n;;;;;;;;;;;;;x
zDD-SS-kroat_Nr_2.txt; - Formation of Waffen-Gebirgs Division der SS 'Kama' - \n;;;;;;;;;;;;;x
zDD-SS-Nederland.txt; - Formation of the Dutch SS-Panzergrenadier division - \n;;;;;;;;;;;;;x
zDD-SS-Karstjager.txt; - Formation of the Waffen-Gebirgs(Karstjäger-) Division der SS - \n;;;;;;;;;;;;;x
zDD-SS-Hunyadi.txt; - Formation of the first Hungarian SS-division - \n;;;;;;;;;;;;;x
zDD-SS-ung_Nr_2.txt; - Formation of the second Hungarian SS-division - \n;;;;;;;;;;;;;x
zDD-SS-Langemarck.txt; - Formation of the Flemish SS-division - \n;;;;;;;;;;;;;x
zDD-SS-Wallonien.txt; - Formation of the Wallonian SS-division - \n;;;;;;;;;;;;;x
zDD-SS-RONA.txt; - Formation of the 29. Waffen-Grenadier Division der SS (RONA) - \n;;;;;;;;;;;;;x
zDD-SS-ital_Nr_1.txt; - Formation of the Italian SS-division - \n;;;;;;;;;;;;;x
zDD-SS-weissrut_Nr_1.txt; - Formation of the 30. Waffen-Grenadier Division der SS - \n;;;;;;;;;;;;;x
zDD-SS-Kukuruz.txt; - Formation of the 31. SS-Freiwilligen Grenadier Division - \n;;;;;;;;;;;;;x
zDD-SS-Januar.txt; - Formation of SS-Freiwilligen Grenadier Division '30.Januar' - \n;;;;;;;;;;;;;x
zDD-SS-Charlemagne.txt; - Formation of the French SS-division - \n;;;;;;;;;;;;;x
zDD-SS-Landstorm_Nederland.txt; - Formation of the Dutch SS-Grenadier division - \n;;;;;;;;;;;;;x
zDD-SS-Polizei.txt; - Formation of the SS- und Polizei Grenadier Division - \n;;;;;;;;;;;;;x
zDD-SS-Waffen.txt; - Formation of the 36. Waffen-Grenadier Division der SS - \n;;;;;;;;;;;;;x
zDD-SS-Lutzow.txt; - Formation of SS-Freiwilligen Kavallerie Division 'Lützow' - \n;;;;;;;;;;;;;x
zDD-SS-Ostturkis.txt; - Formation of the Osttürkischen Waffen-Verbände der SS - \n;;;;;;;;;;;;;x
zDD-SS-Kaukasien.txt; - Formation of the Kaukasischer Waffen-Verband der SS - \n;;;;;;;;;;;;;x
zDD-SS-Rumanis_Nr_1.txt; - Formation of the Rumanian SS-regiments - \n;;;;;;;;;;;;;x
zDD-SS-Serbis.txt; - Formation of the Serbian Volunteer Corps - \n;;;;;;;;;;;;;x
zDD-SS-bulgaris_Nr_1.txt; - Formation of the Bulgarian SS-regiment - \n;;;;;;;;;;;;;x
zDD-SS-ung.txt; - Formation of the Hungarian SS-Sturmjäger Regiment - \n;;;;;;;;;;;;;x
zDD-SS-Ney.txt; - Formation of the Hungarian SS-regiment 'Ney' - \n;;;;;;;;;;;;;x
zDD-SS-Ostmark.txt; - Formation of the SS-Totenkopfstandarte 4 in Linz - \n;;;;;;;;;;;;;x
zDD-SS-Dietrich_Eckhart.txt; - Formation of the SS-Totenkopfstandarte 5 in Linz - \n;;;;;;;;;;;;;x
zDD-SS-Totenkopf-Standarte_8.txt; - Formation of the SS-Totenkopfstandarte 8 in Krakow - \n;;;;;;;;;;;;;x
zDD-SS-Totenkopf-Standarte_10.txt; - Formation of the SS-Totenkopfstandarte 10 in Berlin - \n;;;;;;;;;;;;;x
zDD-SS-Totenkopf-Standarte_14.txt; - Formation of the SS-Totenkopfstandarte 14 in Berlin - \n;;;;;;;;;;;;;x
zDD-SS-Grenadier-Division.txt; - Formation of SS-Grenadier Division 'Nibelungen' - \n;;;;;;;;;;;;;x
zDD-SS-LSSAH.txt; - Expansion of the Leibstandarte SS Adolf Hitler into a motorized division - \n;;;;;;;;;;;;;x
zDD-SS-LSSAH_2.txt; - Expansion of the Leibstandarte SS Adolf Hitler into a panzer division - \n;;;;;;;;;;;;;x
zDD-SS-Das_Reich.txt; - Motorized artillery for SS-Division 'Das Reich' - \n;;;;;;;;;;;;;x
zDD-SS-Totenkopf.txt; - Formation of SS-Panzer Division 'Totenkopf' starts - \n;;;;;;;;;;;;;x
zDD-SS-4-SS-Polizei.txt; - Formation of the SS-Polizei Division starts - \n;;;;;;;;;;;;;x
zDD-SS-Hohenstaufen.txt; - Formation of SS-Panzer division 'Hohenstaufen' starts - \n;;;;;;;;;;;;;x
zDD-SS-Frundsberg.txt; - Formation of SS-Panzer division 'Frundsberg' starts - \n;;;;;;;;;;;;;x
zDD-SS-Hitlerjugend.txt; - Formation of SS-Panzer division 'Hitlerjugend' starts - \n;;;;;;;;;;;;;x
zDD-SS-Reichsfuhrer-SS.txt; - Formation of SS-Panzergrenadier division 'Reichsführer SS' starts - \n;;;;;;;;;;;;;x
zDD-SS-Berlichingen.txt; - Formation of SS-Panzergrenadier division 'Götz von Berlichingen' starts - \n;;;;;;;;;;;;;x
zDD-SS-Nordland.txt; - Formation of SS-Freiwilligen Panzergrenadier Division 'Nordland' - \n;;;;;;;;;;;;;x
zDD-SS-Totenkopf-123.txt; - Formation of the first three SS-Totenkopfstandarten - \n;;;;;;;;;;;;;x
zDD-GER_lufthansa.txt; - Luftwaffe requisition of Junkers Ju-52's from Lufthansa - \n;;;;;;;;;;;;;x
zDD-GER_Turkoman.txt; - Formation of the Units in Berlin - \n;;;;;;;;;;;;;x
zDD-GER_369_reinforced.txt; - Formation of the Units in Zagreb(Croatia) - \n;;;;;;;;;;;;;x
zDD-GER_392_croat_div.txt; - Formation of the Units in Zwettle(Austria) - \n;;;;;;;;;;;;;x
zDD-GER_Danish_Defence.txt; - Danish militia units are formed in Danmark to support the German occupation regime - \n;;;;;;;;;;;;;x
zDD-GER_Danish_free_corps.txt; - Danish volunteer units are formed to join the struggle against Bolshevism - \n;;;;;;;;;;;;;x
zDD-GER_Georgian_legion.txt; - Georgian volunteer units are formed to join the struggle against Bolshevism - \n;;;;;;;;;;;;;x
zDD-GER_Indische_legion.txt; - The “Indische Legion” is formed - \n;;;;;;;;;;;;;x
zDD-GER_Kalmykian.txt; - A Kalmykian volunteer cavalry unit is formed - \n;;;;;;;;;;;;;x
zDD-GER_French_Volunteers.txt; - French volunteers units are formed to join the struggle against Bolshevism - \n;;;;;;;;;;;;;x
zDD-GER_Polnische.txt; - Polish conscripts are recruited into the Wehrmacht - \n;;;;;;;;;;;;;x
zDD-GER_Roland.txt; - A Commando unit with tasks in Eastern Europe is formed - \n;;;;;;;;;;;;;x
zDD-GER_Russian_corps.txt; - Russian volunteer units are set up in the Balkans to support German occupation forces - \n;;;;;;;;;;;;;x
zDD-GER_Russian_liberation_army.txt; - Russian POWs are recruited to form the “Russian Liberation Army” - \n;;;;;;;;;;;;;x
zDD-GER_Turkestan_Legion.txt; -  Turkestan volunteer units are formed to join the struggle against Bolshevism  - \n;;;;;;;;;;;;;x
zDD-GER_Volga_tatar_legion.txt; -  A Volga Tatar volunteer unit is formed to join the struggle against bolshevism  - \n;;;;;;;;;;;;;x
zDD-GER_Swedish_volunteers.txt; - A Swedish volunteer unit is formed to join the struggle against bolshevism - \n;;;;;;;;;;;;;x
zDD-GER_Division_azul.txt; - The Spanish “Division Azul” arrives - \n;;;;;;;;;;;;;x
zDD-GER_Estnisches_ersatz.txt; - Estonian volunteer units are formed to join the struggle against bolshevism - \n;;;;;;;;;;;;;x
zDD-GER_Afrika_Korps.txt; - The „Deutsches Afrika-Korps“ arrives in North Africa - \n;;;;;;;;;;;;;x
zDD-GER-Polish_Trains.txt; - Captured Polish armored train enters German service - \n;;;;;;;;;;;;;x
zDD-GER-FRA.txt; - The large quantities of war material from the defeated French Armies are commissioned - \n;;;;;;;;;;;;;x
zDD-GER_Helicopter.txt; - Construction of an Fa-223 helicopter unit starts - \n;;;;;;;;;;;;;x
zDD-GER_Armored_trains.txt; - Construction of armored trains no 23-26 starts - \n;;;;;;;;;;;;;x
zDD-GER_volksgrenadier.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-GER_Panzer-Lehr_Division.txt; - 130. Panzer-Lehr Division will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-ITA_IDSF_one.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-SOV_partisans_key.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-CHI_SOV_helps.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-CHC_SOV_helps.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD_CHI_thirty_divisions_plan.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-GER_Africa_korps_support_42.txt; - Reinforcements for Rommel finally arrives - \n;;;;;;;;;;;;;x
zDD-ITA_Africa_1939.txt; - The Duce strengthens his african armies - \n;;;;;;;;;;;;;x
zDD-ITA_Africa_1940.txt; - The Duce sends new units to invade Egypt - \n;;;;;;;;;;;;;x
zDD-ITA_Africa_1941_march.txt; - Reinforcements for the Italians arrive - \n;;;;;;;;;;;;;x
zDD-ITA_Africa_1941_sept.txt; - Reinforcements for the Italians arrive - \n;;;;;;;;;;;;;x
zDD-ITA_Africa_1941_dece.txt; - Reinforcements for the Italians arrive - \n;;;;;;;;;;;;;x
zDD-ITA_Africa_1942_augu.txt; - Reinforcements for the Italians arrive - \n;;;;;;;;;;;;;x
zDD-JAP-battle_of_shangai.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-JAP-battle_of_Guangxi.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-FIN_swedish_volunteers.txt; - 'Svenska Frivilligkåren' will be formed in Turku - \n;;;;;;;;;;;;;x
zDD-FIN_international_volunteers.txt; - International Air Group will base in Vaasa - \n;;;;;;;;;;;;;x
zDD-FIN_ita_volunteers.txt; - Regia Aeronautica Italiana Wing will base in Vaasa - \n;;;;;;;;;;;;;x
zDD-JAP-Lake_Khazan.txt; - Japanese rebellion forces in Soviet territory - \n;;;;;;;;;;;;;x
zDD-khalkhin_gol_JAP_attacks.txt; - Japanese attacking forces in Soviet territory - \n;;;;;;;;;;;;;x
zDD-khalkhin_gol_SOV_attacks.txt; - Soviet attacking forces in Manchurian territory - \n;;;;;;;;;;;;;x
zDD-GER_Branden_One.txt; - First Brandenburg regiment will be formed in Berlin - \n;;;;;;;;;;;;;x
zDD-GER_Branden_Two.txt; - Second Brandenburg regiment will be formed in Berlin - \n;;;;;;;;;;;;;x
zDD-GER_Branden_Three.txt; - Third Brandenburg regiment will be formed in Berlin - \n;;;;;;;;;;;;;x
zDD-GER_Amph.txt; - 3 Amphibious vehicles 'Landwasserschlepper' will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-GER_Brummbar.txt; - 3 Brummbar regiments will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-GER_skijager.txt; - 2 Skijäger regiments will be placed in the production queue  - \n;;;;;;;;;;;;;x
zDD-GER_assault_engies.txt; - 8 Assault Engineer Brigades will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-GER_ssjager.txt; - 1 SS-Jäger Brigade will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-GER_ssfallschirm.txt; - 1 SS-Fallschirmjäger Brigade will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-Adra.txt; - Arditi Distruttori Regia Aeronautica will be formed in Roma - \n;;;;;;;;;;;;;x
zDD-JAP_Naval_Landing_Forces.txt; - 4 Special Force Divisions will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-JAP_amph_armor.txt; - 3 Amphibious Landing Brigades will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-UK_squadron617.txt; - No. 617 Squadron will base in Norwich - \n;;;;;;;;;;;;;x
zDD-Middle_East_Commando_Layforce.txt; - Middle East Commando Layforce will arrive in Alexandria - \n;;;;;;;;;;;;;x
