PROV43;Lammi;Lammi;Lammi;;Lammi;Lammi;;;;;;;;x,
PROV44;Kolosjoki ;Kolosjoki ;Kolosjoki ;;Kolosjoki;;;;;;;;;x,
PROV45;Zapadnaya Litsa;Zapadnaya Litsa;Zapadnaya Litsa;;Zapadnaya Litsa;;;;;;;;;x,
PROV46;Murmansk;Murmansk;Murmansk;;Murmansk;;;;;;;;;x,
PROV47;Murmashi;Murmashi;Murmashi;;Murmashi;;;;;;;;;x,
PROV48;Kharlovka;Kharlovka;Kharlovka;;Kharlovka;;;;;;;;;x,
PROV49;Harstad;Harstad;Harstad;;Harstad;;;;;;;;;x,
PROV50;Curaçao;Curaçao;Curaçao;;Curaçao;;;;;;;;;x,
PROV51;Salangen;Salangen;Salangen;;Salangen;;;;;;;;;x,
PROV52;Råstojäure;Råstojäure;Råstojäure;;Råstojäure;;;;;;;;;x,
PROV53;Aiddejavre;Aiddejavre;Aiddejavre;;Aiddejavre;;;;;;;;;x,
PROV54;Noarvas;Noarvas;Noarvas;;Noarvas;;;;;;;;;x,
PROV55;Angeli;Angeli;Angeli;;Angeli;;;;;;;;;x,
PROV56;Ivalo;Ivalo;Ivalo;;Ivalo;;;;;;;;;x,
PROV57;Nautsi;Nautsi;Nautsi;;Nautsi;;;;;;;;;x,
PROV58;Khutoyarvi;Khutoyarvi;Khutoyarvi;;Khutoyarvi;;;;;;;;;x,
PROV59;Polyarny;Polyarny;Polyarny;;Polyarny;;;;;;;;;x,
PROV60;Monchegorsk;Monchegorsk;Monchegorsk;;Monchegorsk;;;;;;;;;x,
PROV61;Voronye;Voronye;Voronye;;Voronye;;;;;;;;;x,
PROV62;Semiostrove;Semiostrove;Semiostrove;;Semiostrove;;;;;;;;;x,
PROV63;Olenitsa;Olenitsa;Olenitsa;;Olenitsa;;;;;;;;;x,
PROV64;Iokanga;Iokanga;Iokanga;;Iokanga;;;;;;;;;x,
PROV65;Narvik;Narvik;Narvik;;Narvik;;;;;;;;;x,
PROV66;Abisko;Abisko;Abisko;;Abisko;;;;;;;;;x,
PROV67;Altevatn;Altevatn;Altevatn;;Altevatn;;;;;;;;;x,
PROV68;Karesuando;Karesuando;Karesuando;;Karesuando;;;;;;;;;x,
PROV69;Suonenjoki;Suonenjoki;Suonenjoki;;Suonenjoki;Suonenjoki;;;;;;;;x,
PROV70;Enontekiö;Enontekiö;Enontekiö;;Enontekiö;;;;;;;;;x,
PROV71;Menesjärvi;Menesjärvi;Menesjärvi;;Menesjärvi;;;;;;;;;x,
PROV72;Höyhenjärvi;Höyhenjärvi;Höyhenjärvi;;Höyhenjärvi;;;;;;;;;x,
PROV73;Ristikent;Ristikent;Ristikent;;Ristikent;;;;;;;;;x,
PROV74;Kirovsk;Kirovsk;Kirovsk;;Kirovsk;;;;;;;;;x,
PROV75;Severodvinsk;Severodvinsk;Severodvinsk;;Severodvinsk;;;;;;;;;x,
PROV76;Lovozero;Lovozero;Lovozero;;Lovozero;;;;;;;;;x,
PROV77;Verkhnyaya Toyma;Verkhnyaya Toyma;Verkhnyaya Toyma;;Verkhnyaya Toyma;;;;;;;;;x,
PROV78;Chalmny Varre;Chalmny Varre;Chalmny Varre;;Chalmny Varre;;;;;;;;;x,
PROV79;Bugrino;Bugrino;Bugrino;;Bugrino;;;;;;;;;x,
PROV80;Bodo;Bodo;Bodo;;Bodo;;;;;;;;;x,
PROV81;Ballangen;Ballangen;Ballangen;;Ballangen;;;;;;;;;x,
PROV82;Alitjåkko;Alitjåkko;Alitjåkko;;Alitjåkko;;;;;;;;;x,
PROV83;Torreträsk;Torreträsk;Torreträsk;;Torreträsk;;;;;;;;;x,
PROV84;Nedre Soppero;Nedre Soppero;Nedre Soppero;;Nedre Soppero;;;;;;;;;x,
PROV85;Muodoslompolo;Muodoslompolo;Muodoslompolo;;Muodoslompolo;;;;;;;;;x,
PROV86;Muonio;Muonio;Muonio;;Muonio;;;;;;;;;x,
PROV87;Peltovuoma;Peltovuoma;Peltovuoma;;Peltovuoma;;;;;;;;;x,
PROV88;Koivisto;Koivisto;Koivisto;;Koivisto;;;;;;;;;x,
PROV89;Valkjärvi;Valkjärvi;Valkjärvi;;Valkjärvi;;;;;;;;;x,
PROV90;Nivankyul;Nivankyul;Nivankyul;;Nivankyul;;;;;;;;;x,
PROV91;Uhta;Uhta;Uhta;;Uhta;;;;;;;;;x,
PROV92;Krasnogorsk;Krasnogorsk;Krasnogorsk;;Krasnogorsk;;;;;;;;;x,
PROV93;Lesno;Lesno;Lesno;;Lesno;;;;;;;;;x,
PROV94;Krasnoshcheleye;Krasnoshcheleye;Krasnoshcheleye;;Krasnoshcheleye;;;;;;;;;x,
PROV95;Oseredok;Oseredok;Oseredok;;Oseredok;;;;;;;;;x,
PROV96;Khabarovka;Khabarovka;Khabarovka;;Khabarovka;;;;;;;;;x,
PROV97;Burduy;Burduy;Burduy;;Burduy;;;;;;;;;x,
PROV98;Sorfold;Sorfold;Sorfold;;Sorfold;;;;;;;;;x,
PROV99;Vuojatätno;Vuojatätno;Vuojatätno;;Vuojatätno;;;;;;;;;x,
PROV100;Suorva;Suorva;Suorva;;Suorva;;;;;;;;;x,
PROV101;Kiruna;Kiruna;Kiruna;;Kiruna;;;;;;;;;x,
PROV102;Vittangi;Vittangi;Vittangi;;Vittangi;;;;;;;;;x,
PROV103;Kolari;Kolari;Kolari;;Kolari;;;;;;;;;x,
PROV104;Kittilä;Kittilä;Kittilä;;Kittilä;;;;;;;;;x,
PROV105;Sodankylä;Sodankylä;Sodankylä;;Sodankylä;;;;;;;;;x,
PROV106;Savukoski;Savukoski;Savukoski;;Savukoski;;;;;;;;;x,
PROV107;Tuntsa;Tuntsa;Tuntsa;;Tuntsa;;;;;;;;;x,
PROV108;Ladva;Ladva;Ladva;;Ladva;;;;;;;;;x,
PROV109;Yunspor;Yunspor;Yunspor;;Yunspor;;;;;;;;;x,
PROV110;Samoded;Samoded;Samoded;;Samoded;;;;;;;;;x,
PROV111;Vuoriyarvi;Vuoriyarvi;Vuoriyarvi;;Vuoriyarvi;;;;;;;;;x,
PROV112;Kanevka;Kanevka;Kanevka;;Kanevka;;;;;;;;;x,
PROV113;Lebyazhe;Lebyazhe;Lebyazhe;;Lebyazhe;;;;;;;;;x,
PROV114;Ponoy;Ponoy;Ponoy;;Ponoy;;;;;;;;;x,
PROV115;Kargopolskoe;Kargopolskoe;Kargopolskoe;;Kargopolskoe;;;;;;;;;x,
PROV116;Hamaroy;Hamaroy;Hamaroy;;Hamaroy;;;;;;;;;x,
PROV117;Västerjaure;Västerjaure;Västerjaure;;Västerjaure;;;;;;;;;x,
PROV118;Saltoluokta;Saltoluokta;Saltoluokta;;Saltoluokta;;;;;;;;;x,
PROV119;Fjällåsen;Fjällåsen;Fjällåsen;;Fjällåsen;;;;;;;;;x,
PROV120;Svappavaara;Svappavaara;Svappavaara;;Svappavaara;;;;;;;;;x,
PROV121;Lainio;Lainio;Lainio;;Lainio;;;;;;;;;x,
PROV122;Aareavaara;Aareavaara;Aareavaara;;Aareavaara;;;;;;;;;x,
PROV123;Lohiniva;Lohiniva;Lohiniva;;Lohiniva;;;;;;;;;x,
PROV124;Pelkosenniemi;Pelkosenniemi;Pelkosenniemi;;Pelkosenniemi;;;;;;;;;x,
PROV125;Mäntyharju;Mäntyharju;Mäntyharju;;Mäntyharju;Mäntyharju;;;;;;;;x,
PROV126;Paanajärvi;Paanajärvi;Paanajärvi;;Paanajärvi;;;;;;;;;x,
PROV127;Kandalaksha;Kandalaksha;Kandalaksha;;Kandalaksha;;;;;;;;;x,
PROV128;Apatity;Apatity;Apatity;;Apatity;;;;;;;;;x,
PROV129;Kestenga;Kestenga;Kestenga;;Kestenga;;;;;;;;;x,
PROV130;Karelaksha;Karelaksha;Karelaksha;;Karelaksha;;;;;;;;;x,
PROV131;Vizhas;Vizhas;Vizhas;;Vizhas;;;;;;;;;x,
PROV132;Sula;Sula;Sula;;Sula;;;;;;;;;x,
PROV133;Sosnovka;Sosnovka;Sosnovka;;Sosnovka;;;;;;;;;x,
PROV134;Saltdal;Saltdal;Saltdal;;Saltdal;;;;;;;;;x,
PROV135;Sulithjelma;Sulithjelma;Sulithjelma;;Sulithjelma;;;;;;;;;x,
PROV136;Kvikkjokk;Kvikkjokk;Kvikkjokk;;Kvikkjokk;;;;;;;;;x,
PROV137;Porjus;Porjus;Porjus;;Porjus;;;;;;;;;x,
PROV138;Gällivare;Gällivare;Gällivare;;Gällivare;;;;;;;;;x,
PROV139;Tärendö;Tärendö;Tärendö;;Tärendö;;;;;;;;;x,
PROV140;Pajala;Pajala;Pajala;;Pajala;;;;;;;;;x,
PROV141;Turtola;Turtola;Turtola;;Turtola;;;;;;;;;x,
PROV142;Orimattila;Orimattila;Orimattila;;Orimattila;Orimattila;;;;;;;;x,
PROV143;Kemijärvi;Kemijärvi;Kemijärvi;;Kemijärvi;;;;;;;;;x,
PROV144;Salla;Salla;Salla;;Salla;;;;;;;;;x,
PROV145;Tolvant;Tolvant;Tolvant;;Tolvant;;;;;;;;;x,
PROV146;Loukhi;Loukhi;Loukhi;;Loukhi;;;;;;;;;x,
PROV147;Gridino;Gridino;Gridino;;Gridino;;;;;;;;;x,
PROV148;Kamenka;Kamenka;Kamenka;;Kamenka;;;;;;;;;x,
PROV149;Yuma;Yuma;Yuma;;Yuma;;;;;;;;;x,
PROV150;Kannusuo;Kannusuo;Kannusuo;;Kannusuo;;;;;;;;;x,
PROV151;Nyrza;Nyrza;Nyrza;;Nyrza;;;;;;;;;x,
PROV152;Kaprogorsk;Kaprogorsk;Kaprogorsk;;Kaprogorsk;;;;;;;;;x,
PROV153;Bjellånes;Bjellånes;Bjellånes;;Bjellånes;;;;;;;;;x,
PROV154;Vuoggatjälme;Vuoggatjälme;Vuoggatjälme;;Vuoggatjälme;;;;;;;;;x,
PROV155;Västerfjäll;Västerfjäll;Västerfjäll;;Västerfjäll;;;;;;;;;x,
PROV156;Tjåmotis;Tjåmotis;Tjåmotis;;Tjåmotis;;;;;;;;;x,
PROV157;Lulevatten;Lulevatten;Lulevatten;;Lulevatten;;;;;;;;;x,
PROV158;Hakkas;Hakkas;Hakkas;;Hakkas;;;;;;;;;x,
PROV159;Överkalix;Överkalix;Överkalix;;Överkalix;;;;;;;;;x,
PROV160;Övertorneå;Övertorneå;Övertorneå;;Övertorneå;;;;;;;;;x,
PROV161;Lohijärvi;Lohijärvi;Lohijärvi;;Lohijärvi;;;;;;;;;x,
PROV162;Kalliosalmi;Kalliosalmi;Kalliosalmi;;Kalliosalmi;;;;;;;;;x,
PROV163;Märkäjärvi;Märkäjärvi;Märkäjärvi;;Märkäjärvi;;;;;;;;;x,
PROV164;Alakurtti;Alakurtti;Alakurtti;;Alakurtti;;;;;;;;;x,
PROV165;Buldyri;Buldyri;Buldyri;;Buldyri;;;;;;;;;x,
PROV166;Unezhma;Unezhma;Unezhma;;Unezhma;;;;;;;;;x,
PROV167;Mezen;Mezen;Mezen;;Mezen;;;;;;;;;x,
PROV168;Nebiagorskiy;Nebiagorskiy;Nebiagorskiy;;Nebiagorskiy;;;;;;;;;x,
PROV169;Durakova;Durakova;Durakova;;Durakova;;;;;;;;;x,
PROV170;Onega;Onega;Onega;;Onega;;;;;;;;;x,
PROV171;Koida;Koida;Koida;;Koida;;;;;;;;;x,
PROV172;Ammarfjället;Ammarfjället;Ammarfjället;;Ammarfjället;;;;;;;;;x,
PROV173;Jäkkvik;Jäkkvik;Jäkkvik;;Jäkkvik;;;;;;;;;x,
PROV174;Arjeplog;Arjeplog;Arjeplog;;Arjeplog;;;;;;;;;x,
PROV175;Björkholmen;Björkholmen;Björkholmen;;Björkholmen;;;;;;;;;x,
PROV176;Jokkmok;Jokkmok;Jokkmok;;Jokkmok;;;;;;;;;x,
PROV177;Kalix;Kalix;Kalix;;Kalix;;;;;;;;;x,
PROV178;Haparanda;Haparanda;Haparanda;;Haparanda;;;;;;;;;x,
PROV179;Tornio;Tornio;Tornio;;Tornio;;;;;;;;;x,
PROV180;Rovaniemi;Rovaniemi;Rovaniemi;;Rovaniemi;;;;;;;;;x,
PROV181;Joroinen;Joroinen;Joroinen;;Joroinen;Joroinen;;;;;;;;x,
PROV182;Posio;Posio;Posio;;Posio;;;;;;;;;x,
PROV183;Zelenoborskiy;Zelenoborskiy;Zelenoborskiy;;Zelenoborskiy;;;;;;;;;x,
PROV184;Pinega;Pinega;Pinega;;Pinega;;;;;;;;;x,
PROV185;Bol'shaya Tovra;Bol'shaya Tovra;Bol'shaya Tovra;;Bol'shaya Tovra;;;;;;;;;x,
PROV186;Vozhgorskoe;Vozhgorskoe;Vozhgorskoe;;Vozhgorskoe;;;;;;;;;x,
PROV187;Strimasund;Strimasund;Strimasund;;Strimasund;;;;;;;;;x,
PROV188;Ammarnäs;Ammarnäs;Ammarnäs;;Ammarnäs;;;;;;;;;x,
PROV189;Sorsele;Sorsele;Sorsele;;Sorsele;;;;;;;;;x,
PROV190;Forsnäs;Forsnäs;Forsnäs;;Forsnäs;;;;;;;;;x,
PROV191;Kuollejaure;Kuollejaure;Kuollejaure;;Kuollejaure;;;;;;;;;x,
PROV192;Boden;Boden;Boden;;Boden;;;;;;;;;x,
PROV193;Luleå;Luleå;Luleå;;Luleå;;;;;;;;;x,
PROV194;Kemi;Kemi;Kemi;;Kemi;;;;;;;;;x,
PROV195;Ranua;Ranua;Ranua;;Ranua;;;;;;;;;x,
PROV196;Taivalkoski;Taivalkoski;Taivalkoski;;Taivalkoski;;;;;;;;;x,
PROV197;Kuusamo;Kuusamo;Kuusamo;;Kuusamo;;;;;;;;;x,
PROV198;Pingosalma;Pingosalma;Pingosalma;;Pingosalma;;;;;;;;;x,
PROV199;Ust' Vayen'ga;Ust' Vayen'ga;Ust' Vayen'ga;;Ust' Vayen'ga;;;;;;;;;x,
PROV200;Mo i Rana;Mo i Rana;Mo i Rana;;Mo i Rana;;;;;;;;;x,
PROV201;Tarna;Tarna;Tarna;;Tarna;;;;;;;;;x,
PROV202;Umnäs;Umnäs;Umnäs;;Umnäs;;;;;;;;;x,
PROV203;Slagnäs;Slagnäs;Slagnäs;;Slagnäs;;;;;;;;;x,
PROV204;Arvidsjäure;Arvidsjäure;Arvidsjäure;;Arvidsjäure;;;;;;;;;x,
PROV205;Kåbdalis;Kåbdalis;Kåbdalis;;Kåbdalis;;;;;;;;;x,
PROV206;Brännberg;Brännberg;Brännberg;;Brännberg;;;;;;;;;x,
PROV207;Loimaa;Loimaa;Loimaa;;Loimaa;Loimaa;;;;;;;;x,
PROV208;Pudasjärvi;Pudasjärvi;Pudasjärvi;;Pudasjärvi;;;;;;;;;x,
PROV209;Niva;Niva;Niva;;Niva;;;;;;;;;x,
PROV210;Olanga;Olanga;Olanga;;Olanga;;;;;;;;;x,
PROV211;Pongoma;Pongoma;Pongoma;;Pongoma;;;;;;;;;x,
PROV212;Svartisen;Svartisen;Svartisen;;Svartisen;;;;;;;;;x,
PROV213;Joesjö;Joesjö;Joesjö;;Joesjö;;;;;;;;;x,
PROV214;Dikanäs;Dikanäs;Dikanäs;;Dikanäs;;;;;;;;;x,
PROV215;Slussfors;Slussfors;Slussfors;;Slussfors;;;;;;;;;x,
PROV216;Adak;Adak;Adak;;Adak;;;;;;;;;x,
PROV217;Glommersträsk;Glommersträsk;Glommersträsk;;Glommersträsk;;;;;;;;;x,
PROV218;Älvsbyn;Älvsbyn;Älvsbyn;;Älvsbyn;;;;;;;;;x,
PROV219;Ii;Ii;Ii;;Ii;;;;;;;;;x,
PROV220;Ylikiiminki;Ylikiiminki;Ylikiiminki;;Ylikiiminki;;;;;;;;;x,
PROV221;Hyrynsalmi;Hyrynsalmi;Hyrynsalmi;;Hyrynsalmi;;;;;;;;;x,
PROV222;Voinitsa;Voinitsa;Voinitsa;;Voinitsa;;;;;;;;;x,
PROV223;Yuvalaksha;Yuvalaksha;Yuvalaksha;;Yuvalaksha;;;;;;;;;x,
PROV224;Tishkozero;Tishkozero;Tishkozero;;Tishkozero;;;;;;;;;x,
PROV225;Tokari;Tokari;Tokari;;Tokari;;;;;;;;;x,
PROV226;Korgen;Korgen;Korgen;;Korgen;;;;;;;;;x,
PROV227;Sorfjord;Sorfjord;Sorfjord;;Sorfjord;;;;;;;;;x,
PROV228;Saxnäs;Saxnäs;Saxnäs;;Saxnäs;;;;;;;;;x,
PROV229;Vojmån;Vojmån;Vojmån;;Vojmån;;;;;;;;;x,
PROV230;Blattnicksele;Blattnicksele;Blattnicksele;;Blattnicksele;;;;;;;;;x,
PROV231;Malaträsk;Malaträsk;Malaträsk;;Malaträsk;;;;;;;;;x,
PROV232;Långträsk;Långträsk;Långträsk;;Långträsk;;;;;;;;;x,
PROV233;Piteå;Piteå;Piteå;;Piteå;;;;;;;;;x,
PROV234;Oulu;Oulu;Oulu;;Oulu;;;;;;;;;x,
PROV235;Puolanka;Puolanka;Puolanka;;Puolanka;;;;;;;;;x,
PROV236;Suomussalmi;Suomussalmi;Suomussalmi;;Suomussalmi;;;;;;;;;x,
PROV237;Muezero;Muezero;Muezero;;Muezero;;;;;;;;;x,
PROV238;Kentozero;Kentozero;Kentozero;;Kentozero;;;;;;;;;x,
PROV239;Chirka Kem;Chirka Kem;Chirka Kem;;Chirka Kem;;;;;;;;;x,
PROV240;Soroka;Soroka;Soroka;;Soroka;;;;;;;;;x,
PROV241;Mosjoen;Mosjoen;Mosjoen;;Mosjoen;;;;;;;;;x,
PROV242;Rosvassbukt;Rosvassbukt;Rosvassbukt;;Rosvassbukt;;;;;;;;;x,
PROV243;Klimpfjäll;Klimpfjäll;Klimpfjäll;;Klimpfjäll;Klimpfjäll;;;;;;;;x,
PROV244;Stalon;Stalon;Stalon;;Stalon;;;;;;;;;x,
PROV245;Storuman;Storuman;Storuman;;Storuman;;;;;;;;;x,
PROV246;Rusksele;Rusksele;Rusksele;;Rusksele;;;;;;;;;x,
PROV247;Jörn;Jörn;Jörn;;Jörn;;;;;;;;;x,
PROV248;Skellefteå;Skellefteå;Skellefteå;;Skellefteå;;;;;;;;;x,
PROV249;Siikajoki;Siikajoki;Siikajoki;;Siikajoki;;;;;;;;;x,
PROV250;Vaala;Vaala;Vaala;;Vaala;;;;;;;;;x,
PROV251;Paltamo;Paltamo;Paltamo;;Paltamo;;;;;;;;;x,
PROV252;Lentiira;Lentiira;Lentiira;;Lentiira;;;;;;;;;x,
PROV253;Sofyanga;Sofyanga;Sofyanga;;Sofyanga;;;;;;;;;x,
PROV254;Kotkozero;Kotkozero;Kotkozero;;Kotkozero;;;;;;;;;x,
PROV255;Kolezhma;Kolezhma;Kolezhma;;Kolezhma;;;;;;;;;x,
PROV256;Bronnoysund;Bronnoysund;Bronnoysund;;Bronnoysund;;;;;;;;;x,
PROV257;Hattfjelldal;Hattfjelldal;Hattfjelldal;;Hattfjelldal;;;;;;;;;x,
PROV258;Ankarede;Ankarede;Ankarede;;Ankarede;Ankarede;;;;;;;;x,
PROV259;Risbäck;Risbäck;Risbäck;;Risbäck;;;;;;;;;x,
PROV260;Vilhelmina;Vilhelmina;Vilhelmina;;Vilhelmina;;;;;;;;;x,
PROV261;Kattisavan;Kattisavan;Kattisavan;;Kattisavan;;;;;;;;;x,
PROV262;Norsjö;Norsjö;Norsjö;;Norsjö;;;;;;;;;x,
PROV263;Boliden;Boliden;Boliden;;Boliden;;;;;;;;;x,
PROV264;Raahe;Raahe;Raahe;;Raahe;;;;;;;;;x,
PROV265;Rantsila;Rantsila;Rantsila;;Rantsila;;;;;;;;;x,
PROV266;Ristijärvi;Ristijärvi;Ristijärvi;;Ristijärvi;;;;;;;;;x,
PROV267;Kostomuksha;Kostomuksha;Kostomuksha;;Kostomuksha;;;;;;;;;x,
PROV268;Kem;Kem;Kem;;Kem;;;;;;;;;;x,
PROV269;Yelmozero;Yelmozero;Yelmozero;;Yelmozero;;;;;;;;;x,
PROV270;Panozero;Panozero;Panozero;;Panozero;;;;;;;;;x,
PROV271;Nyukhcha;Nyukhcha;Nyukhcha;;Nyukhcha;;;;;;;;;x,
PROV272;Kolvereid;Kolvereid;Kolvereid;;Kolvereid;;;;;;;;;x,
PROV273;Tunnsjo;Tunnsjo;Tunnsjo;;Tunnsjo;;;;;;;;;x,
PROV274;Bågede;Bågede;Bågede;;Bågede;;;;;;;;;x,
PROV275;Meselefors;Meselefors;Meselefors;;Meselefors;;;;;;;;;x,
PROV276;Almsele;Almsele;Almsele;;Almsele;;;;;;;;;x,
PROV277;Lycksele;Lycksele;Lycksele;;Lycksele;;;;;;;;;x,
PROV278;Bastuträsk;Bastuträsk;Bastuträsk;;Bastuträsk;;;;;;;;;x,
PROV279;Robertsfors;Robertsfors;Robertsfors;;Robertsfors;;;;;;;;;x,
PROV280;Kalajoki;Kalajoki;Kalajoki;;Kalajoki;;;;;;;;;x,
PROV281;Oulainen;Oulainen;Oulainen;;Oulainen;;;;;;;;;x,
PROV282;Kestilä;Kestilä;Kestilä;;Kestilä;;;;;;;;;x,
PROV283;Kajaani;Kajaani;Kajaani;;Kajaani;;;;;;;;;x,
PROV284;Kuhmo;Kuhmo;Kuhmo;;Kuhmo;;;;;;;;;x,
PROV285;Reboly;Reboly;Reboly;;Reboly;;;;;;;;;x,
PROV286;Porozero;Porozero;Porozero;;Porozero;;;;;;;;;x,
PROV287;Segezha;Segezha;Segezha;;Segezha;;;;;;;;;x,
PROV288;Sumskiy Posad;Sumskiy Posad;Sumskiy Posad;;Sumskiy Posad;;;;;;;;;x,
PROV289;Onega;Onega;Onega;;Onega;;;;;;;;;x,
PROV290;Ust' Pinega;Ust' Pinega;Ust' Pinega;;Ust' Pinega;;;;;;;;;x,
PROV291;Trondheim;Trondheim;Trondheim;;Trondheim;;;;;;;;;x,
PROV292;Namsos;Namsos;Namsos;;Namsos;;;;;;;;;x,
PROV293;Nordli;Nordli;Nordli;;Nordli;;;;;;;;;x,
PROV294;Kallsedet;Kallsedet;Kallsedet;;Kallsedet;Kallsedet;;;;;;;;x,
PROV295;Alanäs;Alanäs;Alanäs;;Alanäs;;;;;;;;;x,
PROV296;Dorotea;Dorotea;Dorotea;;Dorotea;;;;;;;;;x,
PROV297;Älgsjö;Älgsjö;Älgsjö;;Älgsjö;;;;;;;;;x,
PROV298;Vindeln;Vindeln;Vindeln;;Vindeln;;;;;;;;;x,
PROV299;Vännas;Vännas;Vännas;;Vännas;;;;;;;;;x,
PROV300;Kokkola;Kokkola;Kokkola;;Kokkola;;;;;;;;;x,
PROV301;Ylivieska;Ylivieska;Ylivieska;;Ylivieska;;;;;;;;;x,
PROV302;Kärsämäki;Kärsämäki;Kärsämäki;;Kärsämäki;;;;;;;;;x,
PROV303;Vuolijoki;Vuolijoki;Vuolijoki;;Vuolijoki;;;;;;;;;x,
PROV304;Sotkamo;Sotkamo;Sotkamo;;Sotkamo;;;;;;;;;x,
PROV305;Lendery;Lendery;Lendery;;Lendery;;;;;;;;;x,
PROV306;Padany;Padany;Padany;;Padany;;;;;;;;;x,
PROV307;Rugozero;Rugozero;Rugozero;;Rugozero;;;;;;;;;x,
PROV308;Yarnema;Yarnema;Yarnema;;Yarnema;;;;;;;;;x,
PROV309;Petrovski Yam;Petrovski Yam;Petrovski Yam;;Petrovski Yam;;;;;;;;;x,
PROV310;Kodino;Kodino;Kodino;;Kodino;;;;;;;;;x,
PROV311;Arkhangelsk;Arkhangelsk;Arkhangelsk;;Arkhangelsk;;;;;;;;;x,
PROV312;Yemetsk;Yemetsk;Yemetsk;;Yemetsk;;;;;;;;;x,
PROV313;Steinkjer;Steinkjer;Steinkjer;;Steinkjer;;;;;;;;;x,
PROV314;St. George;St. George;St. George;;St. George;;;;;;;;;x,
PROV315;Grong;Grong;Grong;;Grong;;;;;;;;;x,
PROV316;Sorli;Sorli;Sorli;;Sorli;;;;;;;;;x,
PROV317;Kristianstad;Kristianstad;Kristianstad;;Kristianstad;;;;;;;;;x,
PROV318;Lövberga;Lövberga;Lövberga;;Lövberga;;;;;;;;;x,
