###################################################################;;;;;;;;;;;;;x;;
# Alerts;;;;;;;;;;;;;;x;
###################################################################;;;;;;;;;;;;;;x;
MAPMODE_6;Diplomatic Mapmode;Mode de carte Diplomatie;Diplomatie-Kartenmodus;;Modo de mapa diplomático;;;;;;;;;x;
MAPMODE_7G;Region Mapmode;Mode de carte Régions;Regions-Kartenmodus;;Modo de mapa de regiones;;;;;;;;;x;
MAPMODE_8;Supply Mapmode;Mode de carte Ravitaillement;Nachschub-Kartenmodus;;Modo mapa suministros;;;;;;;;;x;
MAPMODE_9;Infrastructure Mapmode;Mode de carte Infrastructure;Infrastruktur-Kartenmodus;;Modo de mapa de infraestructura;;;;;;;;;x;
MAPMODE_10;VP Mapmode;Mode de carte PV;Siegpunkt-Kartenmodus;;Modo de mapa de PV;;;;;;;;;x;
MAPMODE_11;Theatre Mapmode;Mode de carte Théâtre des opérations;Kriegsschauplatz-Kartenmodus;;Modo de mapa de teatro de operaciones;;;;;;;;;x;
MAPMODE_12;Strength Mapmode;Mode de carte Puissance;Stärke-Kartenmodus;;Modo de mapa de fuerza;;;;;;;;;x;
MAPMODE_13;Resources Mapmode;Mode de carte Ressources;Ressourcen-Kartenmodus;;Modo de mapa de recursos;;;;;;;;;x;
###################################################################;;;;;;;;;;;;;;x;
# Modifiers;;;;;;;;;;;;;;x,,,;
###################################################################;;;;;;;;;;;;;;x,,,;
MODIFIER_ADDED;$WHERE$ gets '§Y$WHAT$§W' until §Y$DATE$§W, giving the following effects:\n$EFFECT$\n\n;$WHERE$ est sujet à '§Y$WHAT$§W' jusqu'au §Y$DATE$§W, ce qui a les effets suivants :\n$EFFECT$\n\n;$WHERE$ bekommt '§Y$WHAT$§W' bis §Y$DATE$§W, was die folgenden Effekte hat:\n$EFFECT$\n\n;;$WHERE$ obtiene '§Y$WHAT$§W' hasta §Y$DATE$§W, con los siguientes efectos:\n$EFFECT$\n\n;;;;;;;;;x;
MODIFIER_INFRASTRUCTURE;Infrastructure;Infrastructure;Infrastruktur;;Infraestructura;;;;;;;;;x,,,;
MODIFIER_LOCAL_INFRASTRUCTURE;Infrastructure;Infrastructure;Infrastruktur;;Infraestructura;;;;;;;;;x,,,;
MODIFIER_GLOBAL_INFRASTRUCTURE;Infrastructure;Infrastructure;Infrastruktur;;Infraestructura;;;;;;;;;x,,,;
MODIFIER_IC;IC;CI;IK;;Aco Iro;;;;;;;;;x,,,;
MODIFIER_LOCAL_IC;IC;CI;IK;;Aco Iro;;;;;;;;;x,,,;
MODIFIER_GLOBAL_IC;IC;CI;IK;;Aco Iro;;;;;;;;;x,,,;
MODIFIER_LOCAL_CRUDE_OIL;Crude Oil;Pétrole brut;Rohöl;;Crudo;;;;;;;;;x,,,;
MODIFIER_GLOBAL_CRUDE_OIL;Crude Oil;Pétrole brut;Rohöl;;Crudo;;;;;;;;;x,,,;
MODIFIER_LOCAL_ENERGY;Energy;Énergie;Energie;;Energía;;;;;;;;;x,,,;
MODIFIER_GLOBAL_ENERGY;Energy;Énergie;Energie;;Energía;;;;;;;;;x,,,;
MODIFIER_LOCAL_METAL;Metal;Métaux;Metall;;Metal;;;;;;;;;x,,,;
MODIFIER_GLOBAL_METAL;Metal;Métaux;Metall;;Metal;;;;;;;;;x,,,;
MODIFIER_LOCAL_RARE_MATERIALS;Rare Materials;Matériaux rares;Seltene Materialien;;Materiales raros;;;;;;;;;x,,,;
MODIFIER_GLOBAL_RARE_MATERIALS;Rare Materials;Matériaux rares;Seltene Materialien;;Materiales raros;;;;;;;;;x;
MODIFIER_LOCAL_SUPPLIES;Supplies;Ravitaillement;Nachschub;;Suministros;;;;;;;;;x;
MODIFIER_GLOBAL_SUPPLIES;Supplies;Ravitaillement;Nachschub;;Suministros;;;;;;;;;x;
MODIFIER_LOCAL_FUEL;Fuel;Carburant;Treibstoff;;Combustible;;;;;;;;;x;
MODIFIER_GLOBAL_FUEL;Fuel;Carburant;Treibstoff;;Combustible;;;;;;;;;x;
MODIFIER_LOCAL_MONEY;Money;Argent;Geld;;Dinero;;;;;;;;;x;
MODIFIER_GLOBAL_MONEY;Money;Argent;Geld;;Dinero;;;;;;;;;x;
MODIFIER_LOCAL_LEADERSHIP;Leadership;Leadership;Führung;;Liderazgo;;;;;;;;;x;
MODIFIER_GLOBAL_LEADERSHIP;Leadership;Leadership;Führung;;Liderazgo;;;;;;;;;x;
MODIFIER_LOCAL_LEADERSHIP_MODIFIER;Leadership Modifier;Modificateur leadership;Führungsmodifikator;;Modificador de liderazgo;;;;;;;;;x;
MODIFIER_GLOBAL_LEADERSHIP_MODIFIER;Leadership Modifier;Modificateur leadership;Führungsmodifikator;;Modificador de liderazgo;;;;;;;;;x;
MODIFIER_DRIFT_SPEED;Tendency to drift due to internal factors;Tendance à dériver à cause de facteurs internes;Driften aufgrund interner Faktoren;;Tendencia a oscilar por factores internos;;;;;;;;;x;
MODIFIER_SUSEPTIBILITY;Susceptibility to external pressure;Sujet à la pression externe;Anfälligkeit für Druck von außen;;Sensibilidad ante presión externa;;;;;;;;;x;
MODIFIER_TERRITORIAL_PRIDE;Territorial pride;Patriotisme;Territorialstolz;;Orgullo territorial;;;;;;;;;x;
MODIFIER_WAR_CONSUMER_GOODS_DEMAND;Consumer goods during wartime;Biens de consommation en temps de guerre;Konsumgüter in Kriegszeiten;;Bienes de consumo en tiempo de guerra;;;;;;;;;x;
MODIFIER_PEACE_CONSUMER_GOODS_DEMAND;Consumer goods during peacetime;Biens de consommation en temps de paix;Konsumgüter in Friedenszeiten;;Bienes de consumo en tiempo de paz;;;;;;;;;x;
MODIFIER_ESPIONAGE_BONUS;Espionage bonus;Bonus Espionnage;Spionagebonus;;Bonificación de espionaje;;;;;;;;;x;
MODIFIER_NATIONAL_UNITY;National Unity;Unité nationale;Nationaler Zusammenhalt;;Unidad nacional;;;;;;;;;x;
MODIFIER_DISSENT;Daily Dissent Change;Dissidence;Tägliche Änderung des Unmuts;;Disensión;;;;;;;;;x;
MODIFIER_CONSUMER_GOODS;Consumer Goods;Biens de consommation;Konsumgüter;;Bienes consumo;;;;;;;;;x;
MODIFIER_SUPPLY_CONSUMPTION;Supply Consumption;Consommation en Ravitaillement;Nachschubverbrauch;;Consumo suministros;;;;;;;;;x;
MODIFIER_PEACETIME_MANPOWER_ROTATION;Peacetime Manpower Rotation;Rotation de la main-d'œuvre en temps de paix;Mannstärke-Rotation im Frieden;;Rotación de rec. hum. en tiempos de paz;;;;;;;;;x;
MODIFIER_UNIT_RECRUITMENT_TIME;Unit Recruit Time;Durée de recrutement de l'unité;Einheitenrekrutierungszeit;;Tiempo de reclutamiento de unidad;;;;;;;;;x;
MODIFIER_UNIT_START_EXPERIENCE;Starting Experience;Début de l'expérience;Anfängliche Erfahrung;;Experiencia inicial;;;;;;;;;x;
MODIFIER_UNIT_REPAIR;Repair Speed;Durée de la réparation;Reparaturzeit;;Tiempo de reparación;;;;;;;;;x;
MODIFIER_COUNTER_INTELLIGENCE;Counterintelligence;Contre-renseignements;Gegenaufklärung;;Contrainteligencia;;;;;;;;;x;
MODIFIER_COUNTER_ESPIONAGE;Counterespionage;Contre-espionnage;Gegenspionage;;Contraespionaje;;;;;;;;;x;
MODIFIER_THREAT_IMPACT;Threat Impact;Impact de la menace;Bedrohungseinfluss;;Impacto de amenaza;;;;;;;;;x;
MODIFIER_PEACE_OFFMAP_INTEL;Intel during Peace;Renseignements en temps de paix;Aufklärung im Frieden;;Inteligencia en tiempos de paz;;;;;;;;;x;
MODIFIER_OFFMAP_LAND_INTEL;Land Intel;Renseignements terrestres;Landaufklärung;;Inteligencia terrestre;;;;;;;;;x;
MODIFIER_OFFMAP_NAVAL_INTEL;Naval Intel;Renseignements navals;Marineaufklärung;;Inteligencia naval;;;;;;;;;x;
MODIFIER_OFFMAP_INDUSTRY_INTEL;Industrial Intel;Renseignements industriels;Industrieaufklärung;;Inteligencia industrial;;;;;;;;;x;
MODIFIER_OFFMAP_POLITICAL_INTEL;Political Intel;Renseignements politiques;Politische Aufklärung;;Inteligencia política;;;;;;;;;x;
MODIFIER_COMBAT_MOVEMENT_SPEED;Combat Movement Speed;Vitesse des déplacements pendant le combat;Marschgeschwindigkeit im Kampf;;Velocidad de movimiento de combate;;;;;;;;;x;
MODIFIER_ATTACK_REINFORCE_CHANCE;Attack Reinforce Chance;Probabilité d'arrivée de renforts pendant l'attaque;Chance auf Verstärkung beim Angriff;;Posibilidad de refuerzo de ataque;;;;;;;;;x;
MODIFIER_DEFEND_REINFORCE_CHANCE;Defend Reinforce Chance;Probabilité d'arrivée de renforts pendant la défense;Chance auf Verstärkung bei Verteidigung;;Posibilidad de refuerzo de defensa;;;;;;;;;x;
MODIFIER_COMBAT_WIDTH;Combat Width;Aire de combat;Gefechtsbreite;;Amplitud de combate;;;;;;;;;x;
MODIFIER_ORG_REGAIN;Organisation Regain Rate;Taux de réorganisation;Organisations-Regenerationsrate;;Tasa recuperación reorganización;;;;;;;;;x;
MODIFIER_NATIONAL_UNITY_EFFECT;National Unity Changes;Modifications d'unité nationale;Änderungen nationaler Zusammenhalt;;Cambios de unidad nacional;;;;;;;;;x;
MODIFIER_RULING_PARTY_SUPPORT;Ruling Party Support;Soutien du parti au pouvoir;Unterstützung für Regierungspartei;;Apoyo del partido gobernante;;;;;;;;;x;
MODIFIER_LAND_ORGANISATION;Land Organisation;Organisation terrestre;Heeresorganisation;;Organización terrestre;;;;;;;;;x;
MODIFIER_AIR_ORGANISATION;Air Organisation;Organisation aérienne;Luftwaffenorganisation;;Organización aérea;;;;;;;;;x;
MODIFIER_NAVAL_ORGANISATION;Naval Organisation;Organisation navale;Flottenorganisation;;Organización naval;;;;;;;;;x;
COASTAL_FORT_LEVEL;Coastal Fort Level;Niveau du fort côtier;Stufe der Küstenbefestigung;;Nivel de fuerte costero;;;;;;;;;x;
MODIFIER_CONSUMER_GOODS_DEMAND;Consumer Goods Demand;Demande en biens de consommation;Konsumgüternachfrage;;Demanda de bienes de consumo;;;;;;;;;x;
MODIFIER_LOCAL_AA;Anti-Air;Antiaérien;Flugabwehr;;Antiaérea;;;;;;;;;x;
MODIFIER_INDUSTRIAL_EFFICIENCY;IC Efficiency for Production;Efficacité de la CI pour la production;IK-Effizienz für Produktion;;Eficiencia de CI en producción;;;;;;;;;x;
MODIFIER_LOCAL_PARTISAN_SUPPORT;Local Partisan Support;Soutien de partisans locaux;Lokale Partisanenunterstützung;;Apoyo local a partisanos;;;;;;;;;x;
MODIFIER_RESERVES_PENALTY_SIZE;Reserves Penalty Impact;Impact de la pénalité sur les réserves;Einfluss des Reserveabzugs;;Impacto de penalización de reservas;;;;;;;;;x;
MODIFIER_NEUTRALITY_CHANGE;Change in Neutrality;Abandon de la neutralité;Neutralitätsänderung;;Cambio en neutralidad;;;;;;;;;x;
MODIFIER_NAVAL_BASE_EFFICIENCY;Naval Base Efficiency;Efficacité de la base navale;Effizienz Flottenstützpunkt;;Eficiencia de base naval;;;;;;;;;x;
MODIFIER_PARTISAN_EFFICENCY;Partisan Efficiency;Efficacité des partisans;Partisaneneffizienz;;Eficiencia de partisanos;;;;;;;;;x;
MODIFIER_SUPPLY_THROUGHPUT;Supply Throughput;Capacité de ravitaillement;Nachschubdurchsatz;;Rendimiento de suministros;;;;;;;;;x;
###################################################################;;;;;;;;;;;;;;x;
# Rules;;;;;;;;;;;;;;x;
###################################################################;;;;;;;;;;;;;;x;
RULE_LIMITED_WAR;Limited war;Guerre limitée;Eingeschränkter Krieg;;Guerra limitada;;;;;;;;;x;
RULE_ALLIANCE_GUARANTEE;Alliance-wide guarantees;Garanties apportées à toute l'alliance;Bündnisweite Garantien;;Garantías de alianza;;;;;;;;;x;
RULE_FREE_RESOURCE_GIFTS;Free resources gifts;Cadeaux en ressources;Ressourcengeschenke ;;Obsequios de recursos gratuitos;;;;;;;;;x;
###################################################################;;;;;;;;;;;;;;x;
# Resource Tooltips;;;;;;;;;;;;;;x;
###################################################################;;;;;;;;;;;;;;x;
INFRA_IRO;Infrastructure;Infrastructure;Infrastruktur;;Infraestructura;;;;;;;;;x;
INFRA_DRO;Infrastructure is a compound value representing the quality of roads and railways in a province. Higher infrastructure allows faster movement and more supplies to pass through a province. ;L'Infrastructure est une valeur combinant la qualité des routes et la qualité des chemins de fer d'une province. Plus la valeur d'infrastructure sera élevée, plus les déplacements seront rapides et plus de ravitaillement pourra traverser une province. ;Infrastruktur ist ein zusammengesetzter Wert, der die Qualität der Straßen- und Eisenbahnnetzes in einer Provinz repräsentiert. Eine bessere Infrastruktur erlaubt schnelleres Marschieren und mehr Nachschubdurchsatz durch eine Provinz. ;;La infraestructura es un valor compuesto que representa la calidad de las carreteras y los ferrocarriles en una provincia. Una infraestructura alta permite que el movimiento sea más rápido y que exista un flujo mayor de suministros a través de una provincia. ;;;;;;;;;x;
IC_IRO;Industrial Capacity (IC);Capacité industrielle (CI);Industriekapazität (IK);;Capacidad Industrial (CI);;;;;;;;;x,,,,,;
IC_DRO;Industrial Capacity (IC) is the production capacity of your industries. Base IC is the amount of IC in your provinces. Available IC is the base total modified by technology, ministers, etc. Wasted IC is the amount allocated in excess of need. Each IC needs 2 Energy, 1 Metal and 1/2 Rare Material every day.;La capacité industrielle (CI) désigne la capacité de production de vos industries. La CI de base est celle de vos provinces. La CI disponible est la CI de base modifiée par l'effet de vos technologies, de vos ministres, etc. La CI gaspillée représente la CI attribuée et dépassant les besoins. 2 en Énergie, 1 en Métaux et 1/2 en Matériaux rares sont nécessaires à chaque CI chaque jour.;Industriekapazität (IK) ist die Produktionskapazität Ihrer Industrien. Basis-IK ist die Menge an IK in Ihren Provinzen. Verfügbare IK ist der Gesamtbasiswert, modifiziert durch Technologie, Minister etc. Verschwendete IK ist die zugewiesene Menge, die über den eigentlichen Bedarf hinweggeht. Jede IK-Einheit braucht täglich 2 Einheiten Energie, 1 Einheit Metalle und 1/2 Einheit seltene Materialien.;;La capacidad industrial (CI) es la capacidad total de tus industrias. La CI básica es la cantidad total de CI que hay en tus provincias. La CI disponible es el total modificado por la tecnología, ministros y demás. La CI desperdiciada es la cantidad situada por encima de la necesidad. Cada CI consume 2 de energía, 1 de metal y 1/2 de materiales raros por día.;;;;;;;;;x,,;
ENERGY_IRO;Energy;Énergie;Energie;;Energía;;;;;;;;;x,,,,,;
ENERGY_DRO;Energy production covers various sources of energy, but is mainly coal. Energy is required to produce IC.;La production d'énergie couvre diverses sources d'énergie mais désigne principalement le charbon. De l'énergie est nécessaire à la production de CI.;Die Energieproduktion deckt verschiedene Energiequellen ab, aber meist handelt es sich um Kohle. Energie ist erforderlich zum Unterhalt von IK.;;La producción de energía cubre diversas fuentes de energía pero principalmente se refiere al carbón. Se necesita energía para producir CI.;;;;;;;;;x,,,,;
METAL_IRO;Metal;Métaux;Metall;;Metal;;;;;;;;;x,,,,,;
METAL_DRO;Heavy Industry requires various metal ores, although this is primarily iron ore. These are used to produce IC.;L'industrie lourde requiert divers minerais bien que ce soit le minerai de fer qui lui soit principalement nécessaire. Ces minerais sont utilisés pour la production de CI.;Die Schwerindustrie erfordert verschiedene Metallerze, doch meist geht es hier um Eisenerz. Diese werden zum Unterhalt von IK verwendet.;;Las industrias pesadas necesitan diversos metales, aunque sobre todo necesitan hierro. Se utilizan para producir CI.;;;;;;;;;x,,,,;
RAREMAT_IRO;Rare Materials;Matériaux rares;Seltene Materialien;;Materiales raros;;;;;;;;;x,,,,,;
RAREMAT_DRO;Rare materials cover a spectrum of materials essential for war production including natural products like rubber and less common metals like chromium. These are essential for the production of IC. ;Les matériaux rares désignent un éventail de matériaux essentiels à la production de guerre, notamment des produits naturels tels que le caoutchouc mais aussi des métaux moins courants tels que le chrome. Ces matériaux sont essentiels à la production de CI.;Seltene Materialien decken ein Spektrum kriegswichtiger Materialien ab, einschließlich Naturprodukten wie Kautschuk und weniger gewöhnliche Metalle wie Chrom oder Kupfer. Diese sind wichtig zum Unterhalt von IK. ;;Los materiales raros cubren un espectro de materiales esenciales para la producción bélica, incluyendo productos naturales como el caucho y otros menos comunes como el cromo. Son esenciales para la producción de CI. ;;;;;;;;;x,,,,,;
CRUDE_OIL_IRO;Crude Oil;Pétrole brut;Rohöl;;Crudo;;;;;;;;;x,,,,,;
CRUDE_OIL_DRO;Crude oil is essential for any modern army to operate. However it must first be refined into usable products. ;Le pétrole brut est essentiel aux opérations de toute armée moderne. Cependant il doit d'abord être raffiné en produits utilisables.;Rohöl ist wichtig für jede moderne Armee. Allerdings muss es zuerst zu nutzbaren Produkten raffiniert werden. ;;El crudo es esencial para el funcionamiento de cualquier ejército moderno. Debe ser refinado para convertirlo en productos utilizables. ;;;;;;;;;x,,,,,;
FUEL_IRO;Fuel;Carburant;Treibstoff;;Combustible;;;;;;;;;x,,,,,;
FUEL_DRO;POL, (petroleum, oil, lubricants), are refined from crude oil. All motorised units, aircraft and ships need these to operate effectively.;Le POL, le pétrole, l'huile et les lubrifiants sont des produits issus du raffinage du pétrole brut. Toutes les unités motorisées, tous les avions et tous les navires ont besoin ces produits pour fonctionner efficacement.;Petroleum, Öl und Schmierstoffe (POS) werden aus Rohöl raffiniert. Alle motorisierten Einheiten, Flugzeuge und Schiffe brauchen diese Materialien.;;Carburantes, petróleo, gasolina o lubricantes, son todos productos refinados del crudo. Todas las unidades motorizadas, aeronaves y barcos necesitan estos productos para operar con eficacia.;;;;;;;;;x;
SUPPLIES_IRO;Supplies;Ravit.;Nachschub;;Suministros;;;;;;;;;x,,,,,;
SUPPLIES_DRO;Supplies cover everything a modern army needs to fight except POL, although perhaps most important of all is ammunition. Supplies are produced by IC. ;Le ravitaillement désigne tout ce dont une armée moderne a besoin pour combattre (sauf le POL) bien que le plus important de tout soit peut-être les munitions. Le ravitaillement est produit par la CI.;Nachschub deckt alles ab, was eine moderne Armee zum Kampf braucht, außer POS. Hierbei ist vermutlich Munition das Wichtigste. Nachschub wird durch IK produziert. ;;Los suministros cubren todo lo que un ejército necesita para luchar a excepción de los carburantes. Posiblemente, lo más importante sea la munición. Los suministros son producidos por la CI. ;;;;;;;;;x,,,,;
MONEY_IRO;Money;Argent;Geld;;Dinero;;;;;;;;;x,,,,,;
MONEY_DRO;Money specifically consists of reserves of gold and foreign exchange, and is used to purchase resources from other countries that are not produced at home. Money is produced by our nation's industrial capacity.;L'argent désigne en particulier les réserves en or et en devises étrangères et il est utilisé pour acheter des ressources d'autres pays que vous ne produisez pas dans le vôtre. L'argent est généré par la production de biens de consommation destinés à l'exportation.;Geld bedeutet hier ganz speziell Reserven an Gold- und Valutareserven, die dazu verwendet werden, von anderen Nationen Ressourcen zu kaufen, die Sie nicht zu Hause produzieren. Geld wird durch die Produktion von Konsumgütern für den Export verdient. ;;Concretamente, el dinero consiste en reservas de oro y cambio de divisas que se utilizan para comprar recursos que no se producen en el interior a otros países. El dinero se genera mediante la producción de bienes de consumo para la exportación. ;;;;;;;;;x,,,,;
RES_CHANGE;Changes by $VAL$ every day.\n;Évolue de $VAL$ par jour.\n;Tägliche Änderungen um $VAL$.\n;;Cambia en $VAL$ cada día.\n;;;;;;;;;x,,;
RES_PROD;$VAL$ is produced in home territory.\n;$VAL$ est produit dans le territoire d'origine.\n;$VAL$ wird auf Heimatgebiet produziert.\n;;$VAL$ se produce en nuestro territorio.\n;;;;;;;;;x,,;
RES_CONVOYED_IN;$VAL$ from convoys.\n;$VAL$ provenant des convois.\n;$VAL$ von Konvois gebracht.\n;;$VAL$ de convoyes.\n;;;;;;;;;x,,;
RES_TRADED_FOR;$VAL$ traded for.\n;$VAL$ provenant des importations.\n;$VAL$ eingehandelt\n;;$VAL$ se ha cambiado.\n;;;;;;;;;x,,;
RES_INC_DEBT;$VAL$ repaid debts.\n;$VAL$ de dettes remboursées.\n;$VAL$ getilgte Schulden.\n;;$VAL$ deudas pagadas.\n;;;;;;;;;x,,;
RES_FROM_PUPPETS;$VAL$ from puppets.\n;$VAL$ provenant d'états fantoches.\n;$VAL$ von Marionetten geliefert.\n;;$VAL$ de títeres.\n;;;;;;;;;x,,;
RES_CONVERTED;$VAL$ converted.\n;$VAL$ convertis.\n;$VAL$ konvertiert.\n;;$VAL$ convertido.\n;;;;;;;;;x,,;
RES_TRADED_AWAY;$VAL$ traded away.\n;$VAL$ d'exportations.\n;$VAL$ ins Ausland gehandelt.\n;;$VAL$ se ha comerciado.\n;;;;;;;;;x,,;
RES_REPAID_AWAY;$VAL$ Payment on debts.\n;Remboursement de dettes à hauteur de $VAL$.\n;$VAL$ Schuldrückzahlungen.\n;;$VAL$ Pago sobre deudas.\n;;;;;;;;;x,,;
